User ID,Age,Gender,Location,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Total Expernditure
U13003,47,Female,Ahmedabad,iOS,3.7,9.7,166.1,45,2.9,1124,Gaming,10648
U13010,51,Female,Delhi,iOS,11.6,43.8,240.5,89,1.3,686,Gaming,1049
U13014,37,Female,Ahmedabad,Android,6.6,31.7,8.0,192,4.4,797,Gaming,10262
U13018,40,Other,Pune,Android,8.8,30.4,179.2,101,0.0,266,Gaming,1487
U13023,28,Other,Kolkata,iOS,11.2,29.2,263.6,196,1.0,380,Gaming,1468
U13027,53,Other,Ahmedabad,Android,8.3,25.0,188.5,104,4.3,1269,Gaming,8215
U13029,59,Other,Jaipur,iOS,5.2,29.1,179.6,57,3.5,812,Gaming,6347
U13036,53,Female,Mumbai,Android,9.7,1.0,60.0,196,0.5,1519,Gaming,6679
U13037,33,Female,Mumbai,iOS,4.3,49.2,282.1,59,4.8,946,Gaming,1960
U13040,50,Male,Jaipur,Android,9.8,31.7,131.2,40,0.9,436,Gaming,3260
U13061,21,Female,Lucknow,iOS,8.2,20.7,56.0,171,0.4,1982,Gaming,6747
U13071,59,Female,Bangalore,iOS,11.1,25.2,153.4,75,3.3,793,Gaming,10147
U13081,29,Male,Bangalore,iOS,2.0,30.5,258.0,189,0.1,1579,Gaming,4560
U13093,17,Male,Delhi,Android,10.3,14.8,28.2,168,0.4,1330,Gaming,3659
U13100,34,Female,Bangalore,Android,5.2,17.3,202.2,69,0.2,1714,Gaming,7401
U13102,20,Female,Delhi,iOS,5.4,47.5,274.8,112,3.1,1174,Gaming,2778
U13110,52,Other,Kolkata,Android,5.9,36.5,235.3,138,1.8,419,Gaming,7215
U13122,43,Female,Lucknow,Android,5.7,16.6,137.5,86,3.6,1056,Gaming,10008
U13128,55,Male,Kolkata,Android,9.2,14.1,60.0,21,4.3,1544,Gaming,3487
U13132,41,Female,Ahmedabad,Android,9.2,42.5,235.5,25,4.2,625,Gaming,7511
U13145,32,Female,Hyderabad,Android,2.1,22.7,123.1,33,4.8,797,Gaming,5859
U13148,36,Other,Jaipur,iOS,10.8,47.5,43.1,23,3.2,1154,Gaming,10325
U13150,46,Female,Bangalore,Android,5.0,22.5,187.5,57,0.7,1005,Gaming,5390
U13157,28,Female,Lucknow,iOS,4.2,40.3,39.5,88,3.6,1164,Gaming,2086
U13161,20,Other,Bangalore,iOS,2.3,28.5,194.4,112,4.0,1182,Gaming,5677
U13164,46,Female,Delhi,iOS,11.7,44.9,177.6,78,1.3,1595,Gaming,9415
U13168,55,Female,Pune,iOS,9.1,5.4,145.8,128,2.2,1584,Gaming,9754
U13170,16,Female,Kolkata,iOS,6.0,48.0,27.4,139,2.3,1870,Gaming,10936
U13171,16,Other,Chennai,iOS,1.5,47.2,152.0,76,2.1,478,Gaming,7969
U13180,50,Male,Pune,Android,11.5,32.4,256.7,14,4.0,199,Gaming,5525
U13186,57,Other,Mumbai,Android,8.0,26.5,33.8,132,1.5,432,Gaming,1514
U13192,43,Female,Mumbai,iOS,4.2,42.1,56.5,174,4.5,851,Gaming,9809
U13194,30,Other,Mumbai,iOS,9.4,14.1,231.7,162,4.9,514,Gaming,4791
U13199,47,Other,Hyderabad,iOS,10.7,2.1,79.3,121,0.5,1892,Gaming,2285
U13206,54,Other,Delhi,Android,3.3,41.4,190.0,114,0.4,1003,Gaming,10735
U13209,52,Female,Hyderabad,Android,11.3,18.4,210.1,173,1.7,1594,Gaming,2016
U13211,18,Male,Mumbai,iOS,4.4,11.9,116.0,69,4.4,1404,Gaming,3338
U13212,17,Other,Chennai,iOS,2.3,12.6,72.3,42,1.9,1204,Gaming,7984
U13215,17,Female,Ahmedabad,iOS,6.5,16.9,174.4,122,2.2,1511,Gaming,7497
U13217,58,Female,Delhi,Android,2.2,42.6,59.3,100,3.0,1602,Gaming,3739
U13225,48,Male,Chennai,iOS,6.1,1.3,280.5,14,4.9,937,Gaming,5779
U13226,25,Female,Kolkata,Android,7.4,15.2,114.8,138,0.6,972,Gaming,1312
U13227,59,Male,Kolkata,Android,10.8,49.4,227.4,94,1.4,1750,Gaming,2780
U13228,27,Other,Chennai,Android,5.1,16.5,21.7,156,1.7,188,Gaming,5040
U13239,21,Male,Chennai,iOS,8.7,23.6,298.0,180,5.0,176,Gaming,3269
U13243,52,Male,Lucknow,iOS,10.0,19.2,250.4,74,1.2,2000,Gaming,9791
U13248,50,Female,Mumbai,iOS,10.4,18.3,23.0,126,0.1,649,Gaming,9084
U13252,23,Male,Mumbai,Android,2.6,27.4,81.2,20,2.4,720,Gaming,8663
U13260,19,Other,Jaipur,iOS,5.6,33.8,68.6,84,2.1,332,Gaming,9353
U13265,44,Female,Kolkata,iOS,11.7,10.8,51.0,116,1.9,595,Gaming,3019
U13267,49,Male,Delhi,Android,5.2,32.4,193.8,140,3.5,138,Gaming,6450
U13272,49,Female,Ahmedabad,Android,1.7,6.3,282.1,116,1.7,1293,Gaming,3485
U13273,25,Other,Pune,iOS,1.3,6.6,99.0,97,2.4,170,Gaming,7416
U13275,25,Female,Ahmedabad,iOS,4.8,36.2,173.0,183,4.8,1610,Gaming,8529
U13291,50,Other,Delhi,Android,6.0,29.1,225.7,79,2.9,998,Gaming,9917
U13294,51,Male,Hyderabad,iOS,4.7,12.5,39.9,159,1.9,1692,Gaming,4855
U13296,33,Other,Bangalore,iOS,5.6,15.9,144.4,197,1.6,243,Gaming,1149
U13300,47,Female,Bangalore,Android,4.2,27.9,222.5,84,4.6,653,Gaming,6129
U13302,33,Male,Chennai,iOS,6.2,4.4,267.8,194,2.8,905,Gaming,2071
U13314,55,Other,Ahmedabad,Android,10.7,8.7,54.7,165,4.5,1082,Gaming,9185
U13318,20,Male,Hyderabad,Android,3.2,38.5,182.8,119,2.4,1792,Gaming,8829
U13319,32,Female,Lucknow,iOS,8.6,2.3,226.5,86,3.1,1170,Gaming,7957
U13321,19,Female,Chennai,iOS,1.3,18.1,63.7,34,3.3,846,Gaming,6917
U13333,25,Female,Chennai,iOS,8.9,34.2,37.2,106,3.6,1163,Gaming,6309
U13336,30,Other,Jaipur,Android,5.7,37.1,62.6,188,2.0,614,Gaming,5042
U13340,42,Other,Chennai,Android,11.0,42.8,261.4,150,4.3,1185,Gaming,1400
U13349,43,Other,Delhi,Android,8.9,21.1,258.8,49,0.3,208,Gaming,696
U13357,44,Male,Delhi,Android,8.3,45.5,136.9,17,2.5,262,Gaming,9121
U13359,29,Male,Hyderabad,iOS,8.5,17.6,143.2,92,0.6,434,Gaming,999
U13360,28,Other,Kolkata,iOS,11.1,2.5,45.0,145,0.8,964,Gaming,1704
U13363,46,Male,Mumbai,Android,1.7,5.1,9.5,123,4.2,1067,Gaming,3669
U13365,23,Male,Bangalore,iOS,8.2,35.9,80.4,109,2.1,1693,Gaming,4104
U13368,46,Female,Lucknow,iOS,5.7,34.2,176.9,175,4.8,1765,Gaming,7985
U13386,44,Other,Chennai,iOS,10.9,15.8,84.2,66,1.4,1648,Gaming,9936
U13392,54,Female,Delhi,iOS,10.4,3.5,182.5,81,3.8,195,Gaming,5271
U13397,29,Other,Lucknow,Android,5.0,42.6,147.1,145,2.3,1413,Gaming,5509
U13400,43,Male,Jaipur,Android,2.8,18.7,189.1,10,4.6,330,Gaming,8108
U13403,54,Female,Lucknow,iOS,11.6,45.4,100.8,57,1.3,221,Gaming,9895
U13405,51,Male,Jaipur,Android,3.0,4.8,92.8,16,3.7,1930,Gaming,10385
U13415,27,Other,Kolkata,iOS,7.5,42.6,59.2,43,3.4,1990,Gaming,10747
U13418,43,Other,Bangalore,iOS,8.1,34.4,275.7,135,0.6,1682,Gaming,7728
U13419,45,Female,Hyderabad,iOS,4.0,36.2,34.8,88,3.1,1812,Gaming,4645
U13428,15,Other,Bangalore,Android,10.1,29.7,228.5,195,1.0,1823,Gaming,5902
U13431,26,Other,Hyderabad,Android,11.5,7.1,55.5,130,0.3,1702,Gaming,3662
U13438,60,Other,Delhi,Android,5.0,28.5,264.4,38,4.0,621,Gaming,1939
U13445,31,Other,Chennai,iOS,6.6,11.3,153.1,135,5.0,1942,Gaming,8362
U13447,49,Other,Ahmedabad,iOS,4.5,26.4,241.0,42,2.3,1787,Gaming,2794
U13454,26,Male,Chennai,iOS,4.5,9.3,205.4,123,1.7,1786,Gaming,8576
U13455,36,Female,Mumbai,iOS,8.7,10.3,172.0,158,4.3,208,Gaming,8063
U13464,52,Male,Kolkata,Android,6.7,7.8,157.6,106,2.0,1565,Gaming,5274
U13466,20,Male,Ahmedabad,Android,6.9,36.3,131.1,87,1.4,820,Gaming,7330
U13467,32,Male,Delhi,iOS,10.0,18.8,293.9,67,3.7,458,Gaming,5115
U13470,27,Other,Hyderabad,iOS,4.0,39.9,209.4,171,4.3,266,Gaming,988
U13491,37,Other,Pune,Android,7.3,16.3,146.0,135,3.1,132,Gaming,1703
U13494,54,Female,Delhi,Android,2.9,21.4,66.7,128,4.0,1024,Gaming,4242
U13507,17,Male,Mumbai,Android,7.7,22.5,155.7,195,1.2,1680,Gaming,7632
U13512,30,Female,Chennai,iOS,1.7,7.1,279.3,11,4.5,446,Gaming,1187
U13514,31,Female,Hyderabad,Android,6.2,18.4,31.0,164,4.6,462,Gaming,1705
U13532,16,Female,Lucknow,Android,11.6,21.6,215.2,77,0.9,797,Gaming,2509
U13534,41,Other,Jaipur,Android,3.1,14.6,20.8,83,5.0,807,Gaming,4905
U13549,21,Female,Jaipur,iOS,11.4,37.1,122.2,106,4.2,908,Gaming,3825
U13551,37,Male,Delhi,Android,10.6,11.6,270.1,114,1.3,246,Gaming,7759
U13552,34,Male,Bangalore,Android,10.6,23.4,23.8,200,3.2,1667,Gaming,11618
U13557,39,Female,Kolkata,Android,7.0,49.7,105.9,138,3.9,1625,Gaming,4776
U13558,59,Male,Pune,iOS,5.7,33.2,137.0,23,2.2,1866,Gaming,3717
U13563,36,Other,Bangalore,Android,11.6,18.8,281.5,113,3.0,1470,Gaming,7250
U13567,19,Male,Bangalore,Android,7.3,18.0,271.7,49,2.9,1984,Gaming,11493
U13573,25,Other,Jaipur,iOS,8.3,21.5,67.3,137,3.6,578,Gaming,8040
U13576,45,Other,Ahmedabad,iOS,5.7,33.2,241.6,21,0.4,443,Gaming,626
U13586,35,Female,Chennai,iOS,10.7,45.9,258.8,20,3.3,944,Gaming,8206
U13591,44,Male,Mumbai,Android,10.3,46.5,117.2,174,3.3,1947,Gaming,4842
U13597,41,Other,Lucknow,iOS,4.6,35.1,109.4,110,4.7,1055,Gaming,2658
U13603,24,Other,Mumbai,iOS,6.5,32.7,169.9,28,0.9,442,Gaming,6905
U13607,52,Male,Pune,Android,10.5,29.3,126.3,85,0.9,646,Gaming,7387
U13619,26,Female,Hyderabad,iOS,3.3,3.9,164.0,70,2.9,330,Gaming,5254
U13628,36,Other,Hyderabad,Android,1.9,31.1,241.6,186,3.4,1334,Gaming,3100
U13631,46,Other,Jaipur,iOS,7.0,23.7,168.2,73,3.1,1056,Gaming,8292
U13639,57,Male,Lucknow,Android,1.1,25.8,104.0,42,2.9,435,Gaming,7421
U13640,43,Other,Jaipur,Android,8.9,28.2,26.7,174,2.7,1039,Gaming,4878
U13643,37,Other,Bangalore,Android,6.5,39.4,206.5,13,3.8,657,Gaming,7982
U13645,24,Male,Mumbai,Android,6.5,25.0,102.0,174,1.1,508,Gaming,5557
U13657,48,Female,Bangalore,Android,1.6,35.9,127.2,145,3.4,622,Gaming,3533
U13670,59,Female,Bangalore,iOS,6.5,17.8,152.0,68,1.9,1668,Gaming,5626
U13675,59,Other,Delhi,Android,7.5,39.0,135.3,118,4.8,499,Gaming,7358
U13677,56,Male,Mumbai,Android,1.4,9.2,262.8,92,4.2,396,Gaming,6476
U13682,38,Other,Hyderabad,Android,8.6,34.4,88.5,20,5.0,504,Gaming,5116
U13688,55,Other,Ahmedabad,iOS,3.5,27.2,115.7,79,0.1,1536,Gaming,8371
U13693,36,Other,Kolkata,Android,11.7,44.4,69.1,88,3.9,1340,Gaming,5343
U13695,45,Male,Hyderabad,iOS,8.7,12.2,160.6,161,3.3,155,Gaming,8371
U13702,17,Male,Delhi,iOS,8.5,21.3,212.4,21,3.3,592,Gaming,2929
U13707,50,Male,Ahmedabad,iOS,3.7,14.6,247.2,57,1.9,1465,Gaming,2969
U13709,47,Other,Bangalore,iOS,11.2,10.9,132.3,105,3.9,464,Gaming,9393
U13710,27,Male,Delhi,Android,5.2,41.1,82.3,119,3.5,823,Gaming,4317
U13713,38,Other,Ahmedabad,iOS,6.4,30.1,144.7,108,2.4,1160,Gaming,2642
U13717,48,Male,Ahmedabad,Android,1.6,10.0,219.5,125,2.8,248,Gaming,7294
U13718,40,Male,Jaipur,Android,11.4,17.1,148.9,49,2.0,782,Gaming,3604
U13722,39,Female,Mumbai,Android,8.4,19.5,82.7,170,4.1,1246,Gaming,2436
U13726,19,Other,Bangalore,iOS,2.1,10.9,293.6,71,2.1,973,Gaming,6221
U13728,18,Other,Mumbai,iOS,2.6,34.1,106.5,145,3.0,296,Gaming,1174
U13731,38,Male,Ahmedabad,iOS,2.5,43.5,99.4,27,3.5,206,Gaming,5785
U13734,19,Female,Jaipur,Android,9.3,17.1,72.2,200,3.8,325,Gaming,8191
U13744,34,Male,Mumbai,iOS,10.0,48.3,98.8,105,2.5,1804,Gaming,5454
U13746,28,Other,Bangalore,iOS,2.1,21.8,295.0,30,3.7,736,Gaming,8903
U13751,46,Other,Kolkata,iOS,3.0,38.4,95.8,29,3.5,536,Gaming,5930
U13754,21,Female,Jaipur,Android,4.1,39.3,195.8,73,1.6,1133,Gaming,2296
U13760,23,Other,Chennai,iOS,10.1,37.6,6.8,115,4.9,1221,Gaming,9902
U13761,22,Male,Chennai,Android,10.4,35.3,196.2,157,0.7,374,Gaming,7803
U13767,15,Male,Lucknow,Android,7.9,38.1,233.3,87,3.6,910,Gaming,10871
U13782,16,Male,Mumbai,Android,5.7,45.4,89.0,108,1.1,1007,Gaming,8139
U13786,32,Male,Bangalore,Android,1.8,8.5,200.8,11,1.1,1518,Gaming,8632
U13795,57,Female,Kolkata,Android,8.6,1.8,30.1,40,2.2,1704,Gaming,7485
U13797,32,Other,Ahmedabad,iOS,7.0,47.4,149.8,68,1.0,329,Gaming,9149
U13799,50,Male,Mumbai,Android,7.7,48.8,267.3,102,2.9,1455,Gaming,9374
U13802,40,Other,Delhi,Android,7.1,30.4,255.0,119,4.8,1166,Gaming,2705
U13806,53,Male,Chennai,iOS,8.8,38.1,292.5,46,2.2,387,Gaming,2284
U13809,60,Female,Lucknow,iOS,2.1,3.7,204.0,68,3.8,510,Gaming,2405
U13810,54,Female,Lucknow,iOS,3.7,28.1,291.2,109,4.2,685,Gaming,4404
U13822,38,Female,Jaipur,Android,4.6,14.0,213.7,15,4.4,1375,Gaming,11189
U13823,22,Female,Chennai,Android,7.6,44.1,68.7,193,3.7,886,Gaming,4154
U13824,59,Female,Kolkata,iOS,7.0,2.1,95.9,159,1.5,1810,Gaming,10876
U13834,36,Other,Lucknow,Android,10.5,46.4,252.9,70,4.7,1272,Gaming,3417
U13848,50,Female,Pune,iOS,9.5,16.6,56.1,44,2.1,1578,Gaming,9051
U13849,49,Other,Hyderabad,iOS,10.1,49.9,179.7,102,1.0,648,Gaming,5029
U13850,17,Male,Chennai,Android,7.6,28.1,30.6,91,2.5,1111,Gaming,2007
U13852,38,Female,Kolkata,Android,10.9,19.3,184.9,163,4.3,1726,Gaming,2989
U13858,17,Female,Lucknow,Android,3.9,46.3,74.4,53,2.0,190,Gaming,6199
U13861,48,Female,Lucknow,iOS,10.2,45.3,223.0,68,2.5,1188,Gaming,4374
U13868,55,Other,Hyderabad,Android,1.7,16.6,171.7,167,4.6,728,Gaming,7485
U13874,20,Female,Bangalore,Android,10.3,27.6,286.4,79,1.1,619,Gaming,3739
U13878,36,Male,Jaipur,iOS,3.6,10.3,295.4,19,1.0,1101,Gaming,3901
U13879,39,Male,Pune,iOS,6.5,43.8,216.1,76,3.2,891,Gaming,6211
U13881,47,Male,Jaipur,Android,1.2,41.3,191.2,106,1.1,834,Gaming,4896
U13885,43,Female,Ahmedabad,iOS,4.1,20.5,49.8,95,4.2,910,Gaming,8011
U13889,18,Female,Ahmedabad,iOS,9.9,17.2,164.4,21,0.0,560,Gaming,8209
U13905,31,Female,Jaipur,iOS,3.7,29.2,33.2,109,0.6,1987,Gaming,5234
U13913,53,Male,Jaipur,iOS,10.5,36.1,208.9,55,3.1,110,Gaming,5666
U13920,20,Other,Kolkata,iOS,8.0,40.0,218.4,93,3.8,1620,Gaming,8934
U13929,23,Other,Delhi,iOS,8.9,35.5,188.8,143,3.0,1722,Gaming,6023
U13935,16,Male,Kolkata,Android,4.9,14.3,181.2,15,4.4,490,Gaming,3055
U13946,54,Other,Delhi,Android,7.2,29.8,273.1,79,4.1,842,Gaming,9850
U13953,36,Male,Ahmedabad,Android,11.5,48.7,276.0,177,3.8,436,Gaming,571
U13957,56,Male,Ahmedabad,iOS,10.6,13.2,66.5,193,4.3,266,Gaming,7043
U13963,32,Other,Delhi,Android,7.6,5.0,16.3,168,3.3,1676,Gaming,7979
U13967,32,Other,Kolkata,Android,9.2,27.7,140.4,109,2.4,1574,Gaming,5532
U13979,19,Female,Lucknow,iOS,5.9,37.0,126.3,93,1.3,1573,Gaming,4079
U13984,49,Male,Ahmedabad,iOS,10.6,5.4,16.3,159,1.1,1479,Gaming,7917
U14003,47,Other,Ahmedabad,iOS,11.4,25.5,253.7,72,1.7,1330,Gaming,3355
U14005,60,Other,Lucknow,iOS,11.8,46.3,141.7,37,1.7,1340,Gaming,10279
U14006,54,Female,Delhi,Android,1.6,48.0,232.8,179,0.5,1046,Gaming,2916
U14012,32,Male,Ahmedabad,iOS,10.9,34.1,286.4,78,1.5,769,Gaming,1806
U14017,28,Male,Mumbai,iOS,6.8,44.6,192.9,152,4.9,1922,Gaming,9085
U14030,24,Other,Bangalore,Android,2.0,38.9,263.0,129,2.7,378,Gaming,1574
U14032,55,Female,Pune,Android,1.9,25.6,31.4,102,4.2,1706,Gaming,1934
U14033,53,Other,Ahmedabad,Android,1.2,47.6,166.0,79,3.6,825,Gaming,1657
U14048,51,Other,Hyderabad,Android,10.5,2.4,66.0,11,4.0,1240,Gaming,4491
U14064,53,Male,Bangalore,iOS,4.9,7.5,208.4,55,4.3,1065,Gaming,4886
U14067,19,Male,Mumbai,iOS,4.4,22.1,231.7,70,2.1,611,Gaming,1274
U14068,46,Female,Lucknow,iOS,9.1,25.7,278.2,100,1.3,991,Gaming,9070
U14074,60,Female,Hyderabad,Android,5.3,9.5,123.1,15,0.2,616,Gaming,5326
U14078,38,Other,Kolkata,iOS,7.4,43.1,283.5,160,2.3,1737,Gaming,8461
U14083,58,Male,Lucknow,iOS,11.3,24.0,123.5,11,1.6,1984,Gaming,9957
U14087,52,Female,Bangalore,Android,8.4,40.4,30.1,60,2.7,1726,Gaming,5950
U14094,48,Male,Lucknow,Android,4.2,37.0,137.9,186,4.9,1435,Gaming,8930
U14110,40,Male,Ahmedabad,iOS,7.5,9.3,231.7,78,2.1,1346,Gaming,3845
U14119,43,Female,Hyderabad,Android,3.1,12.8,5.5,135,2.5,1381,Gaming,8940
U14121,57,Female,Pune,Android,9.4,49.6,122.8,137,3.8,1022,Gaming,5559
U14122,44,Male,Jaipur,Android,10.0,39.5,108.0,59,3.6,1435,Gaming,5935
U14135,60,Male,Bangalore,iOS,5.5,33.8,17.1,89,1.0,892,Gaming,6689
U14140,25,Other,Hyderabad,Android,10.5,48.4,23.9,170,0.8,504,Gaming,2890
U14141,46,Male,Chennai,iOS,10.9,5.9,76.3,54,2.9,601,Gaming,2886
U14147,58,Female,Pune,Android,8.7,2.0,251.4,74,1.0,831,Gaming,3547
U14149,33,Female,Lucknow,Android,3.1,41.0,154.9,29,0.0,372,Gaming,1608
U14151,33,Other,Hyderabad,Android,4.8,16.3,235.1,63,1.2,1637,Gaming,5782
U14153,53,Female,Pune,iOS,1.4,44.9,91.1,193,4.0,883,Gaming,6440
U14172,40,Male,Hyderabad,iOS,9.8,8.7,105.9,15,0.7,961,Gaming,6668
U14173,53,Other,Kolkata,Android,6.7,9.3,69.1,151,2.0,1707,Gaming,7174
U14179,28,Male,Pune,iOS,6.4,10.2,10.1,32,0.4,362,Gaming,9316
U14180,26,Male,Bangalore,iOS,6.0,35.9,41.6,146,1.4,1704,Gaming,5485
U14181,36,Female,Pune,Android,8.6,29.9,112.4,171,1.1,1142,Gaming,5855
U14183,56,Male,Bangalore,iOS,4.7,11.2,213.8,110,0.2,844,Gaming,8929
U14186,50,Other,Ahmedabad,iOS,9.5,16.3,118.3,130,1.4,758,Gaming,1041
U14188,40,Male,Hyderabad,Android,2.5,7.6,295.7,166,1.5,740,Gaming,5826
U14191,20,Male,Chennai,iOS,6.5,46.3,248.6,70,0.3,953,Gaming,2213
U14200,20,Other,Delhi,Android,9.2,25.3,26.3,41,2.8,582,Gaming,5002
U14201,39,Male,Hyderabad,iOS,9.6,32.7,247.1,98,4.2,466,Gaming,1614
U14216,52,Other,Mumbai,Android,7.6,22.9,35.8,68,0.9,133,Gaming,6391
U14221,27,Female,Delhi,iOS,7.0,6.7,114.7,162,1.6,1849,Gaming,6086
U14223,42,Female,Mumbai,Android,1.6,44.8,209.1,190,2.7,104,Gaming,7141
U14225,50,Female,Mumbai,iOS,11.6,14.4,33.5,87,2.7,952,Gaming,2568
U14228,56,Other,Bangalore,Android,3.0,24.7,136.2,175,1.4,1964,Gaming,11781
U14232,45,Female,Delhi,iOS,9.7,23.3,265.4,76,3.2,1741,Gaming,9732
U14236,48,Other,Mumbai,iOS,2.9,7.6,66.1,85,0.5,1377,Gaming,3613
U14240,45,Female,Ahmedabad,iOS,9.6,49.8,137.4,150,4.8,463,Gaming,7764
U14241,44,Other,Lucknow,Android,1.5,40.5,89.4,129,1.7,898,Gaming,3475
U14257,49,Female,Chennai,Android,8.6,42.1,92.7,78,1.6,916,Gaming,1911
U14258,26,Other,Jaipur,Android,5.5,9.4,287.1,71,1.9,775,Gaming,3839
U14260,34,Female,Kolkata,iOS,8.2,9.2,100.5,110,2.6,1851,Gaming,2029
U14264,59,Female,Pune,iOS,11.4,30.0,140.2,33,4.4,1863,Gaming,3550
U14268,53,Male,Delhi,Android,1.5,48.6,281.0,42,2.1,255,Gaming,3585
U14269,20,Other,Delhi,iOS,2.6,16.6,146.2,161,3.7,255,Gaming,7751
U14270,42,Male,Mumbai,Android,10.0,40.7,239.9,43,2.8,1092,Gaming,8382
U14283,33,Other,Lucknow,Android,7.9,41.8,7.0,149,3.5,1116,Gaming,10193
U14284,53,Other,Kolkata,Android,11.6,35.1,182.8,95,4.4,1095,Gaming,5609
U14285,30,Female,Lucknow,Android,7.8,7.1,11.7,99,2.1,202,Gaming,10084
U14292,56,Other,Mumbai,Android,4.6,6.3,137.5,158,2.2,1008,Gaming,6478
U14298,56,Other,Ahmedabad,Android,10.8,40.0,287.1,37,3.4,1423,Gaming,7375
U14305,57,Other,Mumbai,iOS,5.3,3.0,70.6,139,1.2,729,Gaming,4662
U14306,17,Male,Delhi,iOS,8.3,27.2,249.9,56,4.4,736,Gaming,4144
U14307,40,Other,Chennai,iOS,8.0,2.4,24.5,135,1.9,1769,Gaming,8758
U14309,15,Other,Mumbai,Android,7.3,22.2,225.1,158,0.5,857,Gaming,5966
U14317,33,Other,Bangalore,Android,10.4,44.2,107.2,92,3.0,1334,Gaming,5625
U14319,44,Female,Pune,Android,9.7,26.4,156.9,11,4.0,1363,Gaming,8366
U14330,60,Other,Hyderabad,Android,10.5,15.2,214.1,183,2.0,1739,Gaming,10669
U14343,26,Other,Delhi,Android,4.4,43.2,50.1,49,1.8,296,Gaming,4201
U14345,24,Other,Hyderabad,iOS,5.9,26.4,170.9,10,0.7,656,Gaming,2272
U14355,60,Other,Kolkata,iOS,7.9,37.8,14.2,145,0.4,1266,Gaming,3549
U14356,22,Female,Mumbai,iOS,9.7,34.7,265.6,66,1.4,1703,Gaming,6135
U14361,20,Female,Chennai,Android,9.7,10.6,158.1,99,3.6,681,Gaming,1503
U14362,39,Male,Mumbai,iOS,4.4,7.9,15.9,186,1.1,1267,Gaming,9246
U14363,59,Female,Kolkata,iOS,3.0,20.6,276.1,74,0.0,289,Gaming,8187
U14374,39,Other,Bangalore,Android,3.6,13.2,139.3,189,4.4,235,Gaming,2525
U14380,48,Male,Lucknow,Android,1.6,18.9,55.5,197,2.3,261,Gaming,672
U14384,26,Other,Chennai,iOS,7.2,4.3,22.9,166,3.7,391,Gaming,5376
U14386,23,Male,Delhi,iOS,6.7,6.2,258.1,42,4.1,1229,Gaming,10545
U14387,44,Female,Chennai,Android,9.0,35.3,149.4,121,4.4,1728,Gaming,11477
U14396,52,Other,Pune,iOS,11.2,43.2,279.7,103,3.5,750,Gaming,6711
U14412,22,Male,Ahmedabad,iOS,11.2,11.9,267.2,11,2.7,355,Gaming,7779
U14416,28,Female,Mumbai,iOS,4.8,48.1,94.5,33,2.1,1970,Gaming,9706
U14417,32,Male,Chennai,Android,1.6,23.6,96.8,173,2.9,713,Gaming,8210
U14420,49,Female,Jaipur,iOS,4.7,27.3,250.8,190,1.4,1949,Gaming,4659
U14423,29,Female,Chennai,Android,4.8,1.9,11.6,134,0.3,1562,Gaming,4884
U14424,38,Male,Mumbai,Android,4.3,33.1,149.6,120,0.8,1777,Gaming,5872
U14427,52,Other,Kolkata,iOS,9.7,46.2,297.7,117,3.9,435,Gaming,2890
U14428,15,Female,Pune,iOS,9.3,31.8,186.6,137,3.3,1572,Gaming,4902
U14429,54,Other,Ahmedabad,Android,5.2,25.3,43.0,39,3.7,315,Gaming,8802
U14440,44,Other,Pune,Android,8.8,7.2,87.7,197,4.2,1543,Gaming,9156
U14451,30,Female,Jaipur,iOS,4.4,24.3,204.8,105,4.4,187,Gaming,4380
U14452,34,Male,Ahmedabad,Android,1.0,49.8,89.6,24,3.3,1830,Gaming,6898
U14461,48,Female,Ahmedabad,iOS,9.3,13.4,132.4,179,1.0,1696,Gaming,10254
U14463,60,Female,Kolkata,iOS,9.7,6.5,70.5,98,2.6,195,Gaming,6756
U14464,52,Other,Bangalore,iOS,7.9,4.5,202.7,77,3.4,525,Gaming,1670
U14466,37,Male,Hyderabad,iOS,10.9,7.5,107.0,184,0.1,1561,Gaming,4946
U14469,21,Other,Delhi,iOS,11.2,4.1,294.6,134,1.5,927,Gaming,2633
U14477,36,Other,Mumbai,iOS,10.2,19.5,18.8,141,2.2,1648,Gaming,5361
U14482,56,Male,Mumbai,Android,8.8,19.3,156.7,108,2.8,260,Gaming,10028
U14485,26,Female,Jaipur,Android,10.1,12.3,156.2,121,1.5,1687,Gaming,2692
U14492,34,Other,Bangalore,Android,8.0,35.8,183.0,87,0.8,1350,Gaming,5820
U14493,23,Other,Delhi,Android,10.9,37.7,158.0,19,2.2,141,Gaming,2321
U14498,55,Female,Jaipur,Android,10.3,12.8,119.3,126,0.2,1985,Gaming,7473
U14504,22,Other,Chennai,Android,10.4,25.6,290.4,30,2.7,466,Gaming,5469
U14508,60,Male,Hyderabad,iOS,1.4,16.2,238.5,193,0.9,1716,Gaming,3582
U14520,40,Male,Mumbai,Android,7.2,26.4,33.7,176,4.1,305,Gaming,9051
U14522,20,Other,Pune,iOS,7.7,39.6,180.3,184,1.6,673,Gaming,2627
U14523,50,Female,Pune,Android,10.6,32.4,250.1,105,3.7,1207,Gaming,8854
U14532,54,Female,Chennai,iOS,9.1,46.8,157.3,126,1.1,1073,Gaming,9210
U14539,22,Female,Bangalore,Android,6.6,48.2,173.2,180,0.9,577,Gaming,7521
