Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Cluster,Total expenditure,Cluster Name,Actionable Insight
42,Other,Ahmedabad,OnePlus,iOS,2.2,30.6,167.6,97,5.6,8221,5.3,0.7,1096,Work,2,9317,Young High Spender,Upsell premium services
34,Male,Jaipur,Vivo,Android,3.1,20.8,86.8,72,5.8,5376,4.4,1.7,989,Entertainment,2,6365,Young High Spender,Upsell premium services
56,Male,Lucknow,Motorola,iOS,7.1,14.4,55.3,128,5.3,7166,2.4,2.9,623,Entertainment,2,7789,Young High Spender,Upsell premium services
51,Male,Chennai,Xiaomi,iOS,9.5,15.9,122.3,163,3.8,7139,2.8,3.7,1103,Social Media,2,8242,Young High Spender,Upsell premium services
21,Other,Mumbai,Google Pixel,iOS,10.9,28.8,9.0,75,6.0,5953,1.0,4.4,232,Gaming,2,6185,Young High Spender,Upsell premium services
41,Female,Mumbai,Google Pixel,Android,6.7,19.0,79.4,127,5.6,6768,4.7,1.0,1156,Education,2,7924,Young High Spender,Upsell premium services
16,Other,Kolkata,Oppo,iOS,10.0,48.3,138.5,187,3.9,6572,5.4,2.7,1720,Social Media,2,8292,Young High Spender,Upsell premium services
19,Female,Chennai,Samsung,Android,8.8,3.8,23.0,25,4.0,9574,3.5,1.1,192,Education,2,9766,Young High Spender,Upsell premium services
34,Other,Delhi,OnePlus,iOS,3.8,28.0,129.0,66,5.0,4465,3.9,4.3,995,Education,2,5460,Young High Spender,Upsell premium services
52,Other,Delhi,Apple,iOS,7.8,32.9,109.0,51,4.1,7959,5.7,4.1,1346,Gaming,2,9305,Young High Spender,Upsell premium services
30,Other,Kolkata,Vivo,iOS,5.2,24.1,228.6,160,4.7,5314,5.4,1.3,1921,Education,2,7235,Young High Spender,Upsell premium services
37,Male,Lucknow,Xiaomi,iOS,1.6,4.3,157.9,110,4.7,8908,4.3,3.1,225,Social Media,2,9133,Young High Spender,Upsell premium services
35,Female,Mumbai,Nokia,Android,8.8,14.1,108.8,26,3.2,8374,6.6,3.3,1541,Work,2,9915,Young High Spender,Upsell premium services
39,Female,Ahmedabad,OnePlus,Android,1.9,22.5,290.7,102,4.8,7706,2.1,0.6,918,Gaming,2,8624,Young High Spender,Upsell premium services
17,Male,Mumbai,Xiaomi,iOS,4.4,23.8,145.6,141,3.8,8514,1.0,3.8,572,Entertainment,2,9086,Young High Spender,Upsell premium services
48,Male,Ahmedabad,Apple,iOS,5.6,14.3,53.6,27,5.7,8557,1.1,2.8,1716,Social Media,2,10273,Young High Spender,Upsell premium services
21,Female,Bangalore,OnePlus,iOS,1.8,12.8,112.3,183,3.7,7640,0.6,3.8,166,Education,2,7806,Young High Spender,Upsell premium services
29,Other,Chennai,OnePlus,iOS,9.9,3.4,36.9,93,6.0,4057,1.5,4.1,1652,Gaming,2,5709,Young High Spender,Upsell premium services
45,Female,Pune,Vivo,iOS,8.7,5.8,135.4,162,4.3,8225,2.4,1.9,1017,Gaming,2,9242,Young High Spender,Upsell premium services
39,Male,Bangalore,Nokia,Android,1.2,28.3,114.8,20,4.9,5855,4.3,3.9,1738,Entertainment,2,7593,Young High Spender,Upsell premium services
28,Female,Jaipur,Xiaomi,iOS,1.0,29.1,217.5,149,4.7,8544,6.6,3.7,416,Entertainment,2,8960,Young High Spender,Upsell premium services
17,Male,Mumbai,Vivo,iOS,8.4,22.8,220.3,200,5.1,9798,3.5,0.0,958,Education,2,10756,Young High Spender,Upsell premium services
44,Other,Delhi,Vivo,Android,3.3,4.2,67.8,173,5.0,4834,3.9,2.9,1328,Gaming,2,6162,Young High Spender,Upsell premium services
36,Male,Lucknow,Samsung,iOS,10.3,23.9,184.2,156,4.7,6685,0.9,3.6,1346,Work,2,8031,Young High Spender,Upsell premium services
30,Female,Lucknow,Nokia,Android,9.4,44.4,148.0,92,5.4,3668,1.3,0.2,1994,Entertainment,2,5662,Young High Spender,Upsell premium services
21,Other,Pune,Realme,iOS,1.9,42.0,119.3,178,4.8,7249,6.3,4.0,213,Work,2,7462,Young High Spender,Upsell premium services
30,Other,Chennai,Nokia,iOS,9.4,49.2,284.6,75,5.3,9370,1.8,3.2,1003,Education,2,10373,Young High Spender,Upsell premium services
57,Male,Pune,Vivo,Android,8.7,9.3,174.0,121,5.1,7131,2.6,0.1,1583,Entertainment,2,8714,Young High Spender,Upsell premium services
53,Male,Pune,Oppo,Android,10.7,30.0,284.9,111,4.3,9167,0.7,1.2,1945,Education,2,11112,Young High Spender,Upsell premium services
36,Female,Bangalore,OnePlus,iOS,1.3,27.0,153.6,26,5.5,4049,2.7,0.4,1877,Entertainment,2,5926,Young High Spender,Upsell premium services
43,Other,Jaipur,Google Pixel,iOS,3.2,33.8,11.8,10,5.2,4449,3.6,3.0,1920,Entertainment,2,6369,Young High Spender,Upsell premium services
46,Male,Hyderabad,Samsung,iOS,9.3,40.3,167.4,187,5.3,8982,4.5,2.5,1098,Entertainment,2,10080,Young High Spender,Upsell premium services
16,Other,Lucknow,Apple,iOS,9.4,21.2,176.5,113,3.6,8838,1.0,0.0,1014,Education,2,9852,Young High Spender,Upsell premium services
54,Female,Delhi,Nokia,iOS,4.3,15.3,194.6,16,4.9,8230,6.4,4.1,1776,Social Media,2,10006,Young High Spender,Upsell premium services
32,Male,Jaipur,Google Pixel,Android,8.8,41.8,166.3,14,4.9,7156,2.4,3.7,1350,Education,2,8506,Young High Spender,Upsell premium services
31,Other,Bangalore,Vivo,iOS,7.4,7.5,159.0,103,3.4,8180,4.9,2.3,316,Work,2,8496,Young High Spender,Upsell premium services
51,Female,Hyderabad,Apple,iOS,2.5,32.6,83.2,114,3.8,8918,4.7,2.4,664,Education,2,9582,Young High Spender,Upsell premium services
24,Other,Mumbai,OnePlus,Android,9.7,25.7,298.3,105,6.0,6178,2.0,3.6,1993,Work,2,8171,Young High Spender,Upsell premium services
42,Other,Ahmedabad,OnePlus,iOS,10.3,18.1,35.2,151,5.9,3642,5.0,4.5,313,Gaming,2,3955,Young High Spender,Upsell premium services
20,Other,Delhi,Oppo,Android,9.7,32.0,45.1,16,5.3,8774,0.7,4.4,1383,Entertainment,2,10157,Young High Spender,Upsell premium services
47,Other,Jaipur,Samsung,Android,1.8,16.2,195.5,104,4.6,5565,5.0,1.4,977,Education,2,6542,Young High Spender,Upsell premium services
42,Male,Bangalore,Motorola,Android,2.7,14.7,44.7,163,3.9,6329,5.4,1.6,840,Entertainment,2,7169,Young High Spender,Upsell premium services
42,Other,Lucknow,Apple,Android,6.0,17.7,264.9,147,5.0,7458,1.5,3.4,697,Education,2,8155,Young High Spender,Upsell premium services
28,Female,Bangalore,Nokia,iOS,4.5,43.6,220.6,28,5.4,5485,3.1,3.4,1046,Gaming,2,6531,Young High Spender,Upsell premium services
32,Male,Mumbai,Samsung,Android,5.4,47.8,45.8,16,4.2,9977,4.4,4.4,1045,Education,2,11022,Young High Spender,Upsell premium services
28,Female,Hyderabad,Nokia,iOS,5.1,40.3,101.3,191,4.6,5504,4.8,0.5,445,Entertainment,2,5949,Young High Spender,Upsell premium services
19,Male,Mumbai,OnePlus,Android,5.4,37.8,269.6,131,4.9,7099,5.3,1.9,387,Entertainment,2,7486,Young High Spender,Upsell premium services
22,Male,Jaipur,Google Pixel,iOS,4.4,47.6,277.3,93,4.6,7243,3.4,2.5,1427,Social Media,2,8670,Young High Spender,Upsell premium services
57,Female,Pune,OnePlus,iOS,3.1,39.2,245.9,200,4.9,9961,7.3,3.9,312,Social Media,2,10273,Young High Spender,Upsell premium services
33,Other,Pune,Oppo,Android,4.5,17.7,235.7,171,5.7,9724,4.0,0.8,1811,Social Media,2,11535,Young High Spender,Upsell premium services
40,Male,Mumbai,Vivo,iOS,9.9,36.1,160.0,56,4.8,4878,1.6,3.5,525,Gaming,2,5403,Young High Spender,Upsell premium services
49,Female,Ahmedabad,Google Pixel,iOS,9.5,9.6,252.3,195,5.7,6681,0.8,0.2,289,Gaming,2,6970,Young High Spender,Upsell premium services
50,Other,Ahmedabad,Motorola,iOS,11.6,5.0,133.3,113,4.7,7194,4.0,4.4,1063,Work,2,8257,Young High Spender,Upsell premium services
50,Male,Hyderabad,Samsung,iOS,7.0,41.3,67.4,87,4.5,9005,4.8,3.0,1543,Social Media,2,10548,Young High Spender,Upsell premium services
43,Female,Jaipur,Apple,Android,11.4,8.2,139.4,105,4.5,6134,7.3,1.6,124,Gaming,2,6258,Young High Spender,Upsell premium services
46,Female,Delhi,Realme,iOS,2.4,22.9,132.1,14,4.0,7020,6.1,4.5,1779,Work,2,8799,Young High Spender,Upsell premium services
44,Other,Pune,Apple,Android,4.3,32.1,64.8,91,3.6,7212,3.4,4.2,1036,Education,2,8248,Young High Spender,Upsell premium services
28,Male,Hyderabad,Realme,iOS,11.9,33.2,5.4,184,4.9,7550,5.1,3.1,877,Education,2,8427,Young High Spender,Upsell premium services
20,Male,Pune,Realme,iOS,6.0,15.3,244.0,165,5.9,5918,5.0,2.6,317,Education,2,6235,Young High Spender,Upsell premium services
40,Other,Kolkata,Xiaomi,iOS,5.7,32.5,54.4,153,5.0,5256,4.6,3.8,1396,Work,2,6652,Young High Spender,Upsell premium services
40,Female,Lucknow,Realme,iOS,10.6,43.6,46.8,30,5.6,8819,4.1,2.4,1182,Work,2,10001,Young High Spender,Upsell premium services
20,Other,Hyderabad,Samsung,Android,2.6,9.0,235.3,33,3.5,8577,4.4,2.9,1045,Education,2,9622,Young High Spender,Upsell premium services
48,Other,Lucknow,OnePlus,iOS,6.5,26.6,145.5,148,5.2,6259,1.2,1.2,879,Work,2,7138,Young High Spender,Upsell premium services
30,Male,Ahmedabad,Apple,Android,9.7,28.0,293.4,88,3.7,7980,6.0,2.3,775,Work,2,8755,Young High Spender,Upsell premium services
26,Female,Mumbai,Nokia,iOS,1.9,28.1,10.4,103,3.8,7393,2.3,0.2,129,Social Media,2,7522,Young High Spender,Upsell premium services
44,Other,Ahmedabad,Google Pixel,Android,6.6,19.9,218.7,92,3.8,6571,0.5,2.4,333,Entertainment,2,6904,Young High Spender,Upsell premium services
50,Male,Hyderabad,Realme,iOS,6.9,30.7,145.1,193,4.1,9884,0.8,4.6,586,Gaming,2,10470,Young High Spender,Upsell premium services
57,Other,Lucknow,Nokia,Android,8.4,38.4,145.6,136,3.9,8525,1.5,1.6,1557,Social Media,2,10082,Young High Spender,Upsell premium services
31,Female,Lucknow,Apple,Android,7.3,1.2,34.0,97,3.6,9031,7.6,2.6,590,Entertainment,2,9621,Young High Spender,Upsell premium services
35,Female,Lucknow,Apple,Android,9.2,47.3,28.6,147,3.7,8009,1.3,2.6,854,Education,2,8863,Young High Spender,Upsell premium services
44,Female,Delhi,Realme,iOS,9.0,41.6,157.0,42,5.6,5648,6.5,4.6,445,Gaming,2,6093,Young High Spender,Upsell premium services
27,Male,Jaipur,Nokia,Android,3.6,15.2,101.3,191,5.1,3936,7.1,3.4,573,Entertainment,2,4509,Young High Spender,Upsell premium services
57,Other,Kolkata,Realme,iOS,2.7,23.7,157.8,181,4.1,7702,5.4,2.4,225,Gaming,2,7927,Young High Spender,Upsell premium services
36,Male,Ahmedabad,Nokia,iOS,2.6,15.6,108.2,41,6.0,6921,5.4,4.1,850,Entertainment,2,7771,Young High Spender,Upsell premium services
51,Male,Pune,Nokia,Android,3.8,46.3,281.9,96,4.8,7771,7.0,3.9,1025,Work,2,8796,Young High Spender,Upsell premium services
17,Female,Delhi,Samsung,iOS,11.9,12.7,177.6,162,3.1,9267,5.9,0.6,952,Social Media,2,10219,Young High Spender,Upsell premium services
32,Other,Lucknow,Oppo,Android,8.9,23.3,173.2,195,3.1,7940,7.7,0.3,1694,Education,2,9634,Young High Spender,Upsell premium services
46,Other,Hyderabad,OnePlus,Android,1.5,20.9,262.0,13,5.1,9326,6.8,2.6,1650,Gaming,2,10976,Young High Spender,Upsell premium services
51,Male,Bangalore,OnePlus,iOS,3.6,33.1,192.3,161,4.8,9826,1.3,0.0,1707,Entertainment,2,11533,Young High Spender,Upsell premium services
56,Other,Jaipur,Xiaomi,iOS,1.6,12.4,242.8,46,5.8,8257,7.2,1.9,1293,Education,2,9550,Young High Spender,Upsell premium services
52,Female,Hyderabad,Motorola,iOS,5.2,14.2,68.4,114,3.7,8445,2.5,4.8,1109,Work,2,9554,Young High Spender,Upsell premium services
20,Male,Kolkata,Vivo,iOS,8.7,11.1,252.0,59,4.9,7965,5.8,3.6,1428,Social Media,2,9393,Young High Spender,Upsell premium services
22,Female,Ahmedabad,Nokia,iOS,7.4,37.1,53.3,12,4.3,5740,4.7,1.1,902,Education,2,6642,Young High Spender,Upsell premium services
27,Male,Mumbai,Oppo,iOS,8.8,1.3,30.7,144,5.0,4659,2.3,2.0,1354,Social Media,2,6013,Young High Spender,Upsell premium services
36,Male,Pune,Google Pixel,iOS,1.2,37.6,10.1,169,5.6,5951,3.1,0.6,463,Entertainment,2,6414,Young High Spender,Upsell premium services
35,Male,Jaipur,OnePlus,Android,10.6,2.6,286.1,123,4.7,9841,7.0,2.7,1509,Social Media,2,11350,Young High Spender,Upsell premium services
21,Other,Lucknow,Vivo,Android,7.4,14.5,293.4,22,4.8,8255,2.3,2.2,1075,Gaming,2,9330,Young High Spender,Upsell premium services
58,Female,Kolkata,Apple,Android,4.8,12.8,135.6,72,5.0,7788,1.7,2.5,1405,Social Media,2,9193,Young High Spender,Upsell premium services
50,Other,Mumbai,Nokia,iOS,1.1,11.5,71.1,86,3.9,6763,1.1,4.7,1866,Education,2,8629,Young High Spender,Upsell premium services
41,Female,Ahmedabad,Motorola,iOS,8.9,17.6,84.6,181,6.0,5506,5.0,4.5,213,Social Media,2,5719,Young High Spender,Upsell premium services
17,Other,Bangalore,Motorola,iOS,3.4,1.9,126.9,41,3.3,9498,5.7,3.4,382,Social Media,2,9880,Young High Spender,Upsell premium services
27,Other,Jaipur,Vivo,iOS,5.8,13.9,261.7,118,3.4,9329,3.2,1.3,913,Entertainment,2,10242,Young High Spender,Upsell premium services
54,Other,Ahmedabad,Nokia,iOS,1.4,18.2,206.7,99,4.9,7549,4.5,0.3,1085,Work,2,8634,Young High Spender,Upsell premium services
55,Female,Pune,Oppo,Android,11.4,48.5,192.3,171,4.2,8691,3.7,0.2,636,Work,2,9327,Young High Spender,Upsell premium services
26,Female,Delhi,Xiaomi,Android,10.7,37.3,144.7,131,3.9,6630,1.5,2.3,1455,Entertainment,2,8085,Young High Spender,Upsell premium services
32,Female,Jaipur,Realme,Android,6.8,10.1,126.8,40,3.9,7521,4.2,2.7,1626,Work,2,9147,Young High Spender,Upsell premium services
45,Male,Ahmedabad,Xiaomi,iOS,7.9,40.3,258.5,77,4.8,6915,7.2,1.1,752,Entertainment,2,7667,Young High Spender,Upsell premium services
22,Other,Lucknow,Nokia,Android,4.2,39.7,297.2,200,3.4,8956,7.1,2.9,899,Gaming,2,9855,Young High Spender,Upsell premium services
23,Male,Pune,Google Pixel,iOS,11.6,11.9,46.4,66,5.5,9839,4.4,1.1,159,Entertainment,2,9998,Young High Spender,Upsell premium services
15,Female,Hyderabad,Motorola,Android,4.0,15.8,36.3,80,5.6,8200,4.0,2.0,408,Gaming,2,8608,Young High Spender,Upsell premium services
47,Other,Delhi,Apple,iOS,11.0,48.7,212.4,89,5.7,7418,3.7,1.2,1046,Entertainment,2,8464,Young High Spender,Upsell premium services
47,Other,Lucknow,Motorola,Android,11.4,26.8,118.4,149,5.7,9843,2.1,2.8,1333,Social Media,2,11176,Young High Spender,Upsell premium services
51,Other,Mumbai,Samsung,iOS,11.3,16.1,7.1,187,4.3,7407,0.7,3.2,1329,Entertainment,2,8736,Young High Spender,Upsell premium services
45,Male,Ahmedabad,Samsung,Android,7.9,47.3,65.4,169,3.6,9012,4.8,0.7,1521,Work,2,10533,Young High Spender,Upsell premium services
37,Male,Jaipur,Nokia,iOS,6.9,49.6,59.4,30,4.0,9638,5.1,4.2,226,Work,2,9864,Young High Spender,Upsell premium services
40,Male,Pune,Realme,iOS,2.7,13.0,47.5,161,4.6,7462,6.7,0.9,1890,Entertainment,2,9352,Young High Spender,Upsell premium services
40,Male,Bangalore,Nokia,iOS,8.9,46.4,38.6,19,5.3,9209,4.7,3.4,1873,Work,2,11082,Young High Spender,Upsell premium services
40,Other,Lucknow,OnePlus,Android,3.4,7.2,138.1,146,3.3,7393,5.2,3.4,1908,Education,2,9301,Young High Spender,Upsell premium services
35,Other,Delhi,Samsung,iOS,10.8,31.2,122.3,125,4.1,4848,7.2,1.8,283,Social Media,2,5131,Young High Spender,Upsell premium services
39,Male,Pune,Nokia,iOS,9.2,24.2,261.4,36,3.6,5296,2.7,1.8,645,Gaming,2,5941,Young High Spender,Upsell premium services
19,Male,Ahmedabad,Oppo,Android,7.4,43.5,90.2,173,4.7,8929,2.0,4.9,956,Work,2,9885,Young High Spender,Upsell premium services
15,Female,Kolkata,Vivo,iOS,9.1,13.8,153.1,113,3.0,7977,4.1,3.8,627,Education,2,8604,Young High Spender,Upsell premium services
30,Male,Lucknow,Xiaomi,Android,9.0,32.8,210.7,168,5.3,6315,0.8,3.8,914,Education,2,7229,Young High Spender,Upsell premium services
46,Female,Chennai,Apple,Android,10.1,21.0,77.0,35,5.2,8786,1.8,1.8,1440,Gaming,2,10226,Young High Spender,Upsell premium services
32,Female,Hyderabad,Google Pixel,iOS,7.4,32.3,36.5,14,4.4,7024,6.7,1.4,976,Social Media,2,8000,Young High Spender,Upsell premium services
54,Other,Bangalore,Motorola,iOS,9.8,9.7,172.5,107,4.3,8684,3.9,0.6,1633,Work,2,10317,Young High Spender,Upsell premium services
34,Male,Bangalore,Xiaomi,iOS,2.3,20.5,241.3,119,4.8,7662,4.4,3.2,1694,Entertainment,2,9356,Young High Spender,Upsell premium services
22,Male,Chennai,Samsung,Android,2.9,39.2,286.7,105,5.9,5708,0.6,2.5,1401,Entertainment,2,7109,Young High Spender,Upsell premium services
49,Male,Pune,Xiaomi,Android,11.1,49.5,132.8,67,5.0,5347,5.5,0.3,1564,Education,2,6911,Young High Spender,Upsell premium services
24,Male,Mumbai,Samsung,iOS,10.2,17.5,153.9,81,5.3,4175,2.6,2.9,722,Gaming,2,4897,Young High Spender,Upsell premium services
51,Female,Jaipur,Samsung,iOS,9.1,14.0,229.9,13,4.5,6607,2.8,1.5,283,Education,2,6890,Young High Spender,Upsell premium services
32,Other,Chennai,OnePlus,Android,9.2,23.2,278.3,131,5.7,5740,1.2,4.7,1965,Education,2,7705,Young High Spender,Upsell premium services
18,Female,Hyderabad,Xiaomi,iOS,11.4,20.7,36.3,50,4.6,5309,6.7,4.2,1043,Entertainment,2,6352,Young High Spender,Upsell premium services
38,Female,Hyderabad,OnePlus,iOS,7.8,44.1,83.1,196,5.1,4787,2.0,1.1,435,Work,2,5222,Young High Spender,Upsell premium services
46,Male,Hyderabad,Vivo,iOS,1.9,11.0,15.2,95,6.0,4136,6.4,0.3,1426,Work,2,5562,Young High Spender,Upsell premium services
45,Male,Jaipur,Nokia,Android,11.6,38.6,186.7,39,4.5,6300,4.0,4.2,1530,Social Media,2,7830,Young High Spender,Upsell premium services
27,Other,Ahmedabad,Oppo,iOS,3.3,37.7,12.0,62,5.2,3862,2.8,4.8,217,Social Media,2,4079,Young High Spender,Upsell premium services
34,Female,Lucknow,Nokia,iOS,11.0,11.5,98.0,105,4.1,4383,6.8,1.0,614,Social Media,2,4997,Young High Spender,Upsell premium services
44,Other,Kolkata,OnePlus,iOS,11.6,21.9,49.1,38,4.6,9229,6.7,0.1,239,Social Media,2,9468,Young High Spender,Upsell premium services
18,Male,Bangalore,Samsung,Android,4.0,48.2,100.6,103,5.6,6244,3.8,2.0,240,Work,2,6484,Young High Spender,Upsell premium services
21,Male,Hyderabad,OnePlus,Android,10.7,16.5,73.0,129,5.7,8163,2.5,1.6,1269,Social Media,2,9432,Young High Spender,Upsell premium services
41,Female,Hyderabad,Vivo,iOS,5.5,27.9,283.3,27,5.1,8686,3.7,1.5,524,Education,2,9210,Young High Spender,Upsell premium services
42,Male,Hyderabad,Samsung,Android,9.1,37.2,74.2,159,5.2,5303,1.3,4.0,874,Social Media,2,6177,Young High Spender,Upsell premium services
31,Other,Kolkata,Vivo,Android,8.2,20.4,61.4,95,4.9,5468,4.7,1.4,835,Education,2,6303,Young High Spender,Upsell premium services
57,Male,Pune,Motorola,iOS,7.7,12.6,248.8,128,4.7,7389,5.6,0.2,616,Social Media,2,8005,Young High Spender,Upsell premium services
53,Female,Chennai,Realme,Android,10.7,27.3,134.6,14,4.3,8860,2.3,4.4,1953,Entertainment,2,10813,Young High Spender,Upsell premium services
22,Other,Delhi,Google Pixel,iOS,4.8,19.8,245.0,187,3.4,8454,1.2,4.7,1672,Entertainment,2,10126,Young High Spender,Upsell premium services
21,Other,Pune,Motorola,iOS,3.2,32.0,47.9,194,4.0,7205,1.3,3.9,1886,Social Media,2,9091,Young High Spender,Upsell premium services
16,Other,Bangalore,Oppo,iOS,5.6,6.1,50.5,109,5.5,7294,7.2,4.1,314,Education,2,7608,Young High Spender,Upsell premium services
30,Female,Delhi,Realme,iOS,1.8,45.3,62.2,154,3.9,8732,6.6,0.8,1820,Gaming,2,10552,Young High Spender,Upsell premium services
41,Male,Hyderabad,Motorola,iOS,2.4,29.9,204.3,157,5.4,9106,3.7,2.5,1796,Gaming,2,10902,Young High Spender,Upsell premium services
18,Other,Chennai,OnePlus,iOS,2.9,5.6,215.6,167,5.9,6106,0.5,1.2,1690,Work,2,7796,Young High Spender,Upsell premium services
33,Male,Kolkata,Xiaomi,iOS,6.3,45.2,7.7,55,5.6,4271,6.5,2.3,1157,Gaming,2,5428,Young High Spender,Upsell premium services
22,Male,Bangalore,Motorola,iOS,1.8,8.3,256.5,151,4.5,5953,5.6,2.7,1394,Work,2,7347,Young High Spender,Upsell premium services
21,Female,Kolkata,Google Pixel,Android,1.6,48.2,212.3,118,5.8,4910,4.6,0.4,1916,Work,2,6826,Young High Spender,Upsell premium services
25,Male,Bangalore,Google Pixel,iOS,6.4,9.6,72.0,140,3.8,5714,1.9,4.5,413,Work,2,6127,Young High Spender,Upsell premium services
40,Female,Delhi,Realme,iOS,9.3,26.2,33.1,108,4.2,9445,1.2,0.8,1486,Gaming,2,10931,Young High Spender,Upsell premium services
50,Female,Hyderabad,Google Pixel,iOS,3.6,6.6,6.0,48,4.2,9443,5.3,4.0,1807,Work,2,11250,Young High Spender,Upsell premium services
16,Male,Ahmedabad,Samsung,iOS,10.5,4.8,165.0,197,3.6,9445,2.9,1.4,1685,Social Media,2,11130,Young High Spender,Upsell premium services
41,Other,Hyderabad,Samsung,iOS,2.6,11.8,117.0,108,5.6,9215,2.0,3.7,1204,Education,2,10419,Young High Spender,Upsell premium services
56,Other,Ahmedabad,Samsung,iOS,3.1,9.7,32.1,137,4.8,7357,1.1,1.7,937,Social Media,2,8294,Young High Spender,Upsell premium services
48,Female,Delhi,Motorola,iOS,3.3,46.4,89.0,15,5.8,8035,3.4,1.0,1987,Gaming,2,10022,Young High Spender,Upsell premium services
26,Other,Hyderabad,Apple,iOS,5.6,11.6,211.0,186,6.0,7455,1.9,3.8,1452,Education,2,8907,Young High Spender,Upsell premium services
39,Female,Chennai,Motorola,Android,8.5,22.5,211.5,89,3.5,8817,2.8,2.3,1052,Gaming,2,9869,Young High Spender,Upsell premium services
35,Male,Pune,OnePlus,iOS,9.7,32.1,86.2,33,5.5,4886,3.2,1.7,1435,Work,2,6321,Young High Spender,Upsell premium services
18,Female,Mumbai,Google Pixel,iOS,3.0,17.4,230.6,150,3.8,7949,5.1,1.1,702,Work,2,8651,Young High Spender,Upsell premium services
37,Female,Kolkata,OnePlus,Android,3.1,34.6,182.2,173,5.8,6438,8.0,0.2,846,Work,2,7284,Young High Spender,Upsell premium services
33,Male,Kolkata,Motorola,Android,7.7,39.7,86.6,69,5.0,6778,4.8,3.5,1090,Social Media,2,7868,Young High Spender,Upsell premium services
34,Male,Lucknow,Apple,iOS,7.2,34.4,175.7,48,4.7,8119,7.4,2.8,786,Education,2,8905,Young High Spender,Upsell premium services
41,Female,Delhi,Vivo,iOS,2.3,23.4,246.8,161,4.9,5499,5.4,1.2,1041,Entertainment,2,6540,Young High Spender,Upsell premium services
29,Male,Jaipur,Motorola,Android,11.3,15.8,70.2,13,6.0,4128,7.4,3.2,992,Education,2,5120,Young High Spender,Upsell premium services
22,Male,Kolkata,Motorola,iOS,7.7,4.5,22.8,28,4.5,9491,7.0,2.4,1692,Social Media,2,11183,Young High Spender,Upsell premium services
52,Male,Mumbai,Vivo,iOS,10.1,4.6,173.1,129,5.6,6898,7.4,4.5,1035,Gaming,2,7933,Young High Spender,Upsell premium services
22,Male,Mumbai,Samsung,iOS,8.0,26.0,272.8,177,5.7,4605,4.1,0.7,532,Gaming,2,5137,Young High Spender,Upsell premium services
20,Other,Hyderabad,Google Pixel,Android,9.6,32.8,53.8,67,4.2,5966,5.9,2.2,1121,Gaming,2,7087,Young High Spender,Upsell premium services
34,Female,Chennai,OnePlus,Android,4.8,35.4,232.0,49,5.4,4405,7.6,2.7,1053,Social Media,2,5458,Young High Spender,Upsell premium services
29,Other,Ahmedabad,OnePlus,Android,5.5,45.6,138.3,131,5.3,5649,1.2,0.2,524,Entertainment,2,6173,Young High Spender,Upsell premium services
58,Male,Jaipur,Google Pixel,Android,2.0,25.2,215.5,112,4.4,7817,3.7,3.0,1085,Education,2,8902,Young High Spender,Upsell premium services
56,Female,Delhi,Samsung,iOS,6.3,36.3,133.5,121,5.4,7808,8.0,2.7,159,Gaming,2,7967,Young High Spender,Upsell premium services
40,Female,Delhi,Nokia,Android,10.4,11.2,72.0,95,5.5,6624,4.4,1.0,933,Social Media,2,7557,Young High Spender,Upsell premium services
37,Male,Bangalore,Vivo,Android,3.1,42.2,37.5,63,5.5,3326,4.2,1.9,879,Work,2,4205,Young High Spender,Upsell premium services
35,Female,Hyderabad,OnePlus,Android,9.4,48.8,41.2,125,3.9,7073,4.3,3.5,751,Social Media,2,7824,Young High Spender,Upsell premium services
22,Other,Bangalore,Xiaomi,Android,10.5,3.9,164.0,73,5.5,8404,0.9,2.2,806,Entertainment,2,9210,Young High Spender,Upsell premium services
33,Female,Bangalore,Google Pixel,Android,5.2,43.4,250.6,61,5.5,6281,0.6,1.9,860,Gaming,2,7141,Young High Spender,Upsell premium services
26,Male,Mumbai,Samsung,Android,7.0,20.7,297.4,144,5.4,9736,5.7,3.8,1509,Social Media,2,11245,Young High Spender,Upsell premium services
42,Male,Pune,OnePlus,iOS,6.1,27.4,205.7,95,4.8,8959,4.8,0.3,303,Work,2,9262,Young High Spender,Upsell premium services
27,Other,Pune,Google Pixel,iOS,1.9,17.6,141.6,29,5.3,7384,6.8,2.2,650,Entertainment,2,8034,Young High Spender,Upsell premium services
44,Other,Mumbai,Oppo,Android,4.3,30.5,188.4,63,3.8,7462,3.6,4.6,326,Entertainment,2,7788,Young High Spender,Upsell premium services
27,Female,Hyderabad,OnePlus,iOS,4.6,45.3,81.3,130,4.2,9002,5.5,3.7,296,Education,2,9298,Young High Spender,Upsell premium services
34,Male,Kolkata,Realme,iOS,2.7,41.2,174.8,53,4.8,9344,6.5,0.3,1302,Gaming,2,10646,Young High Spender,Upsell premium services
43,Female,Delhi,Samsung,iOS,7.7,38.8,59.2,23,4.6,4950,7.3,0.5,1970,Education,2,6920,Young High Spender,Upsell premium services
32,Male,Mumbai,Vivo,Android,7.0,31.0,21.8,176,4.8,7048,3.0,0.4,807,Entertainment,2,7855,Young High Spender,Upsell premium services
