Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Cluster,Total expenditure,Cluster Name,Actionable Insight
21,Female,Mumbai,Oppo,Android,2.3,32.9,241.2,167,4.4,3376,7.4,2.6,495,Social Media,3,3871,Young Low Spender,Retention / low spend segment
31,Other,Bangalore,Motorola,Android,11.9,41.9,6.2,13,1.5,3550,3.4,2.6,1721,Gaming,3,5271,Young Low Spender,Retention / low spend segment
16,Male,Lucknow,Motorola,Android,6.2,18.3,247.9,43,4.9,1300,6.5,4.5,108,Work,3,1408,Young Low Spender,Retention / low spend segment
35,Other,Ahmedabad,Motorola,iOS,2.2,7.7,171.1,55,2.1,124,6.2,0.5,1018,Education,3,1142,Young Low Spender,Retention / low spend segment
19,Male,Chennai,OnePlus,Android,4.3,41.4,157.8,44,2.3,1622,5.4,4.6,1310,Work,3,2932,Young Low Spender,Retention / low spend segment
20,Female,Mumbai,Apple,Android,5.9,9.6,207.1,175,0.7,5556,3.8,1.8,1311,Work,3,6867,Young Low Spender,Retention / low spend segment
18,Female,Delhi,Oppo,iOS,6.9,45.4,63.0,66,2.5,502,7.0,4.2,1601,Education,3,2103,Young Low Spender,Retention / low spend segment
23,Female,Lucknow,Oppo,iOS,2.8,1.8,142.0,82,0.9,5089,7.6,3.0,1261,Entertainment,3,6350,Young Low Spender,Retention / low spend segment
15,Female,Chennai,Xiaomi,iOS,10.2,28.2,205.5,23,5.0,535,5.8,0.5,1828,Work,3,2363,Young Low Spender,Retention / low spend segment
25,Male,Ahmedabad,Motorola,iOS,3.0,48.4,89.8,109,4.5,2457,2.1,1.8,478,Education,3,2935,Young Low Spender,Retention / low spend segment
20,Male,Kolkata,Xiaomi,iOS,9.6,28.4,32.1,124,4.3,4260,2.3,4.9,341,Social Media,3,4601,Young Low Spender,Retention / low spend segment
16,Other,Mumbai,Apple,iOS,6.2,11.0,256.1,184,4.7,4274,3.3,4.3,236,Education,3,4510,Young Low Spender,Retention / low spend segment
17,Female,Hyderabad,Google Pixel,Android,3.5,5.9,119.2,16,5.2,1303,5.9,0.9,572,Entertainment,3,1875,Young Low Spender,Retention / low spend segment
34,Male,Delhi,Nokia,iOS,7.2,35.5,36.7,200,1.4,2781,2.7,1.1,956,Social Media,3,3737,Young Low Spender,Retention / low spend segment
24,Other,Hyderabad,Xiaomi,Android,10.0,40.1,156.3,172,0.6,3600,6.5,4.6,1348,Entertainment,3,4948,Young Low Spender,Retention / low spend segment
34,Other,Bangalore,Vivo,Android,4.7,11.4,231.2,113,0.5,292,2.7,1.5,1406,Entertainment,3,1698,Young Low Spender,Retention / low spend segment
35,Female,Pune,Vivo,iOS,7.7,30.2,223.5,101,1.1,3213,4.8,4.4,472,Work,3,3685,Young Low Spender,Retention / low spend segment
22,Male,Hyderabad,Oppo,iOS,2.5,26.1,94.1,157,5.7,1426,1.0,2.8,1364,Social Media,3,2790,Young Low Spender,Retention / low spend segment
19,Other,Pune,Nokia,Android,8.0,46.0,62.9,199,2.3,337,4.2,1.7,1432,Work,3,1769,Young Low Spender,Retention / low spend segment
38,Female,Bangalore,OnePlus,iOS,4.5,32.8,182.3,144,1.7,502,2.0,0.3,1826,Work,3,2328,Young Low Spender,Retention / low spend segment
24,Male,Jaipur,Google Pixel,iOS,9.3,10.7,66.5,166,2.0,6039,1.6,3.5,1950,Education,3,7989,Young Low Spender,Retention / low spend segment
28,Female,Hyderabad,Xiaomi,iOS,8.8,15.5,86.3,73,3.1,5233,3.7,2.8,845,Work,3,6078,Young Low Spender,Retention / low spend segment
17,Female,Hyderabad,Motorola,iOS,11.3,9.8,24.5,48,0.5,2866,7.7,4.0,1520,Gaming,3,4386,Young Low Spender,Retention / low spend segment
37,Other,Jaipur,Vivo,Android,4.3,49.8,50.3,44,2.9,4017,7.3,4.3,586,Social Media,3,4603,Young Low Spender,Retention / low spend segment
39,Female,Chennai,OnePlus,iOS,2.5,29.3,235.1,157,2.4,2840,4.6,1.6,249,Education,3,3089,Young Low Spender,Retention / low spend segment
34,Other,Chennai,Samsung,Android,3.6,38.6,186.0,184,3.0,3938,3.2,4.7,1801,Gaming,3,5739,Young Low Spender,Retention / low spend segment
28,Female,Kolkata,Vivo,Android,5.3,46.7,234.6,68,3.0,1595,0.8,2.3,1424,Social Media,3,3019,Young Low Spender,Retention / low spend segment
20,Female,Lucknow,Apple,iOS,6.2,1.2,86.0,108,5.4,2760,4.9,4.5,170,Education,3,2930,Young Low Spender,Retention / low spend segment
29,Male,Bangalore,Samsung,Android,5.4,32.1,265.7,14,4.4,3599,5.0,0.6,486,Education,3,4085,Young Low Spender,Retention / low spend segment
24,Female,Bangalore,Nokia,iOS,4.0,25.6,147.5,56,2.0,4585,3.5,0.5,1239,Work,3,5824,Young Low Spender,Retention / low spend segment
18,Male,Delhi,Nokia,Android,1.7,12.0,116.3,60,4.4,274,5.9,1.7,436,Work,3,710,Young Low Spender,Retention / low spend segment
23,Other,Pune,Motorola,Android,3.4,39.7,104.2,62,2.8,1667,5.5,3.9,756,Social Media,3,2423,Young Low Spender,Retention / low spend segment
20,Male,Bangalore,Samsung,Android,1.5,48.0,238.2,127,1.6,4565,1.1,4.5,1113,Gaming,3,5678,Young Low Spender,Retention / low spend segment
16,Female,Lucknow,Nokia,Android,10.3,2.6,70.4,157,2.7,5871,6.1,0.9,1064,Gaming,3,6935,Young Low Spender,Retention / low spend segment
20,Male,Lucknow,Realme,Android,10.1,16.9,179.8,74,1.8,2802,4.5,1.2,517,Gaming,3,3319,Young Low Spender,Retention / low spend segment
15,Female,Bangalore,OnePlus,Android,4.7,23.3,64.4,65,4.7,3147,0.6,5.0,945,Gaming,3,4092,Young Low Spender,Retention / low spend segment
28,Female,Jaipur,Google Pixel,Android,6.6,17.9,297.8,189,3.6,2747,6.8,1.4,1932,Social Media,3,4679,Young Low Spender,Retention / low spend segment
16,Male,Bangalore,Apple,Android,2.2,5.0,274.3,74,4.6,4263,7.9,1.2,1241,Work,3,5504,Young Low Spender,Retention / low spend segment
21,Other,Delhi,OnePlus,iOS,2.3,28.8,279.6,78,5.0,140,2.3,4.3,358,Education,3,498,Young Low Spender,Retention / low spend segment
29,Other,Hyderabad,Nokia,iOS,11.4,13.8,14.6,153,1.2,2836,1.3,0.6,593,Entertainment,3,3429,Young Low Spender,Retention / low spend segment
25,Female,Pune,Vivo,iOS,4.3,46.4,274.1,140,3.8,5665,0.7,2.5,435,Entertainment,3,6100,Young Low Spender,Retention / low spend segment
21,Male,Lucknow,Oppo,iOS,1.3,47.7,285.0,105,2.7,233,7.0,1.5,373,Work,3,606,Young Low Spender,Retention / low spend segment
28,Male,Ahmedabad,Nokia,Android,11.0,42.6,182.5,193,5.0,1135,1.5,0.7,742,Education,3,1877,Young Low Spender,Retention / low spend segment
24,Female,Kolkata,Samsung,Android,1.5,38.8,297.8,35,4.3,547,6.3,2.5,564,Gaming,3,1111,Young Low Spender,Retention / low spend segment
15,Other,Bangalore,Samsung,Android,4.5,9.7,140.4,160,1.0,2441,4.6,1.7,1908,Social Media,3,4349,Young Low Spender,Retention / low spend segment
21,Female,Ahmedabad,OnePlus,iOS,8.8,26.4,217.1,25,1.3,475,5.0,4.5,1896,Entertainment,3,2371,Young Low Spender,Retention / low spend segment
26,Female,Kolkata,Apple,Android,9.1,8.7,207.6,182,2.1,1304,4.3,3.4,1083,Education,3,2387,Young Low Spender,Retention / low spend segment
26,Other,Kolkata,Nokia,iOS,10.2,16.7,127.3,108,1.0,2405,6.7,3.4,1678,Education,3,4083,Young Low Spender,Retention / low spend segment
22,Other,Chennai,Nokia,Android,6.3,27.1,288.6,84,5.1,3319,3.1,0.2,551,Gaming,3,3870,Young Low Spender,Retention / low spend segment
31,Male,Lucknow,Motorola,Android,7.7,11.6,44.2,197,1.1,2116,7.1,4.2,1418,Social Media,3,3534,Young Low Spender,Retention / low spend segment
24,Other,Hyderabad,Xiaomi,Android,9.3,15.6,46.4,174,3.5,1740,2.5,1.2,418,Entertainment,3,2158,Young Low Spender,Retention / low spend segment
30,Other,Lucknow,Xiaomi,iOS,7.7,10.1,84.2,188,1.1,2907,1.2,0.4,155,Social Media,3,3062,Young Low Spender,Retention / low spend segment
35,Female,Jaipur,Xiaomi,Android,10.0,34.3,126.8,150,2.7,2125,3.6,0.7,258,Education,3,2383,Young Low Spender,Retention / low spend segment
22,Other,Bangalore,Xiaomi,iOS,10.3,28.6,67.6,85,4.1,1333,0.5,1.7,1854,Gaming,3,3187,Young Low Spender,Retention / low spend segment
16,Other,Pune,Google Pixel,iOS,11.4,12.0,215.4,167,2.2,5135,0.7,4.5,817,Education,3,5952,Young Low Spender,Retention / low spend segment
33,Other,Lucknow,Motorola,iOS,1.1,15.5,53.8,11,3.7,3361,1.1,2.0,144,Gaming,3,3505,Young Low Spender,Retention / low spend segment
32,Female,Chennai,Apple,Android,11.7,35.8,10.5,78,2.9,3259,4.4,4.5,1562,Gaming,3,4821,Young Low Spender,Retention / low spend segment
23,Other,Ahmedabad,Motorola,iOS,7.0,8.3,252.8,172,3.9,5342,5.9,1.2,1707,Work,3,7049,Young Low Spender,Retention / low spend segment
15,Male,Hyderabad,Google Pixel,Android,4.9,45.0,254.3,141,4.6,2505,3.1,0.9,982,Social Media,3,3487,Young Low Spender,Retention / low spend segment
31,Other,Bangalore,OnePlus,Android,5.6,35.8,100.5,59,4.1,1152,2.3,3.3,1535,Education,3,2687,Young Low Spender,Retention / low spend segment
22,Male,Jaipur,Samsung,Android,2.2,38.2,173.9,33,2.4,1946,4.5,3.9,1672,Education,3,3618,Young Low Spender,Retention / low spend segment
26,Male,Pune,Oppo,iOS,9.2,1.4,122.4,36,1.1,3704,6.2,1.4,1230,Education,3,4934,Young Low Spender,Retention / low spend segment
32,Other,Delhi,Realme,Android,9.3,35.2,146.6,120,3.2,878,6.2,3.7,1326,Gaming,3,2204,Young Low Spender,Retention / low spend segment
34,Female,Lucknow,Oppo,Android,3.5,6.4,291.8,169,5.2,3195,7.7,4.3,459,Entertainment,3,3654,Young Low Spender,Retention / low spend segment
18,Male,Mumbai,Samsung,Android,1.3,10.7,15.2,62,3.7,4173,5.5,4.0,1099,Entertainment,3,5272,Young Low Spender,Retention / low spend segment
23,Other,Mumbai,Motorola,iOS,4.1,2.9,89.2,167,1.4,3035,3.4,3.2,1274,Work,3,4309,Young Low Spender,Retention / low spend segment
17,Male,Delhi,Realme,Android,5.5,17.4,258.9,156,0.9,492,2.0,4.3,843,Social Media,3,1335,Young Low Spender,Retention / low spend segment
31,Other,Hyderabad,Apple,iOS,4.2,21.1,142.2,146,5.3,1243,5.5,2.4,1909,Social Media,3,3152,Young Low Spender,Retention / low spend segment
31,Other,Mumbai,Realme,iOS,10.3,15.2,268.1,108,0.6,3239,2.0,0.9,1587,Entertainment,3,4826,Young Low Spender,Retention / low spend segment
23,Female,Hyderabad,Nokia,Android,9.4,42.5,230.5,118,3.4,3289,0.8,2.9,1167,Entertainment,3,4456,Young Low Spender,Retention / low spend segment
22,Female,Delhi,Vivo,iOS,4.4,45.2,21.3,185,2.9,4272,6.5,1.0,296,Gaming,3,4568,Young Low Spender,Retention / low spend segment
15,Other,Delhi,Realme,Android,1.5,43.2,76.9,97,1.8,2031,2.8,4.7,119,Work,3,2150,Young Low Spender,Retention / low spend segment
24,Male,Jaipur,OnePlus,iOS,11.8,40.8,59.0,91,2.4,2104,3.2,0.3,731,Entertainment,3,2835,Young Low Spender,Retention / low spend segment
16,Female,Bangalore,OnePlus,iOS,10.5,18.7,77.6,62,2.3,2500,3.0,3.5,1486,Work,3,3986,Young Low Spender,Retention / low spend segment
17,Female,Kolkata,Vivo,Android,10.3,44.6,21.4,138,5.6,2946,6.5,1.2,490,Social Media,3,3436,Young Low Spender,Retention / low spend segment
18,Other,Ahmedabad,Google Pixel,iOS,3.8,16.1,269.5,27,3.6,3069,6.3,4.7,940,Entertainment,3,4009,Young Low Spender,Retention / low spend segment
19,Female,Chennai,Apple,Android,6.5,24.5,95.4,194,3.1,2075,7.0,2.9,663,Work,3,2738,Young Low Spender,Retention / low spend segment
18,Male,Jaipur,OnePlus,Android,1.4,8.8,133.1,97,3.1,4951,7.8,4.3,1217,Gaming,3,6168,Young Low Spender,Retention / low spend segment
24,Female,Hyderabad,OnePlus,iOS,8.4,27.3,128.4,89,0.9,3811,5.9,4.7,1284,Work,3,5095,Young Low Spender,Retention / low spend segment
37,Male,Mumbai,Motorola,iOS,9.5,47.7,277.8,164,2.2,3929,7.8,0.3,177,Social Media,3,4106,Young Low Spender,Retention / low spend segment
30,Female,Chennai,OnePlus,iOS,5.0,45.5,121.3,180,3.4,4502,4.6,3.4,424,Entertainment,3,4926,Young Low Spender,Retention / low spend segment
36,Male,Kolkata,Xiaomi,Android,11.5,6.4,123.7,171,2.7,397,0.8,1.5,1973,Gaming,3,2370,Young Low Spender,Retention / low spend segment
27,Female,Delhi,Nokia,Android,11.6,41.6,210.6,189,5.3,3872,2.8,2.7,884,Work,3,4756,Young Low Spender,Retention / low spend segment
28,Female,Delhi,Vivo,Android,9.6,6.4,14.6,47,1.7,2253,4.1,2.9,992,Gaming,3,3245,Young Low Spender,Retention / low spend segment
21,Female,Pune,Nokia,iOS,7.2,40.2,69.1,104,1.7,5998,5.4,4.2,159,Work,3,6157,Young Low Spender,Retention / low spend segment
21,Female,Jaipur,Xiaomi,Android,9.6,8.7,71.8,58,4.0,2930,1.5,1.7,875,Education,3,3805,Young Low Spender,Retention / low spend segment
28,Female,Chennai,Vivo,iOS,10.2,16.4,68.4,101,2.6,2268,2.8,0.4,1423,Work,3,3691,Young Low Spender,Retention / low spend segment
16,Female,Ahmedabad,Motorola,iOS,1.2,2.4,198.3,31,1.4,4333,6.8,3.1,360,Education,3,4693,Young Low Spender,Retention / low spend segment
19,Female,Mumbai,OnePlus,Android,11.0,11.7,158.1,91,2.8,6631,1.6,4.1,566,Work,3,7197,Young Low Spender,Retention / low spend segment
19,Male,Hyderabad,Xiaomi,Android,6.1,5.7,296.0,136,3.1,6687,2.1,2.0,1075,Gaming,3,7762,Young Low Spender,Retention / low spend segment
33,Male,Kolkata,Samsung,iOS,5.7,42.5,150.3,36,4.4,1130,3.5,2.3,265,Work,3,1395,Young Low Spender,Retention / low spend segment
26,Female,Chennai,Vivo,iOS,11.4,4.7,278.6,177,1.7,4604,3.9,2.8,1473,Gaming,3,6077,Young Low Spender,Retention / low spend segment
29,Other,Ahmedabad,Apple,iOS,1.5,44.5,164.9,76,0.8,1385,5.8,4.0,1504,Social Media,3,2889,Young Low Spender,Retention / low spend segment
15,Male,Ahmedabad,Nokia,Android,1.8,41.5,27.3,94,1.9,1683,3.0,2.3,306,Entertainment,3,1989,Young Low Spender,Retention / low spend segment
16,Other,Mumbai,Realme,iOS,8.7,6.7,215.3,100,1.1,3233,0.9,2.7,1232,Entertainment,3,4465,Young Low Spender,Retention / low spend segment
18,Female,Pune,Xiaomi,Android,4.7,25.5,70.2,92,0.6,3691,5.7,0.3,1034,Work,3,4725,Young Low Spender,Retention / low spend segment
18,Male,Jaipur,Xiaomi,iOS,5.9,28.5,172.3,94,2.8,2492,7.8,1.0,769,Entertainment,3,3261,Young Low Spender,Retention / low spend segment
30,Male,Kolkata,Realme,Android,11.4,46.3,238.7,164,5.3,2908,4.5,2.3,339,Work,3,3247,Young Low Spender,Retention / low spend segment
25,Male,Jaipur,Vivo,Android,7.1,32.7,102.0,60,1.9,3157,3.9,3.5,1967,Work,3,5124,Young Low Spender,Retention / low spend segment
36,Female,Kolkata,OnePlus,Android,6.2,18.9,295.0,70,1.2,3356,7.4,3.1,1570,Education,3,4926,Young Low Spender,Retention / low spend segment
38,Female,Ahmedabad,Apple,Android,9.6,26.2,246.8,148,2.3,3989,1.8,1.2,605,Social Media,3,4594,Young Low Spender,Retention / low spend segment
29,Other,Jaipur,Xiaomi,iOS,8.8,13.5,28.8,120,0.6,1059,4.8,3.4,207,Education,3,1266,Young Low Spender,Retention / low spend segment
33,Female,Kolkata,Motorola,Android,6.2,26.0,5.5,133,1.6,943,7.4,2.2,829,Education,3,1772,Young Low Spender,Retention / low spend segment
26,Female,Bangalore,Realme,Android,9.2,25.3,98.9,196,3.1,1783,3.1,2.5,107,Education,3,1890,Young Low Spender,Retention / low spend segment
24,Male,Chennai,Vivo,iOS,4.6,14.9,202.6,158,2.4,5047,2.0,3.8,990,Education,3,6037,Young Low Spender,Retention / low spend segment
16,Female,Ahmedabad,Apple,Android,7.3,2.3,83.1,154,1.2,4023,2.1,4.5,1826,Gaming,3,5849,Young Low Spender,Retention / low spend segment
19,Other,Chennai,Samsung,iOS,5.0,12.0,266.6,51,3.5,4660,2.0,1.7,1943,Entertainment,3,6603,Young Low Spender,Retention / low spend segment
21,Female,Lucknow,Xiaomi,iOS,3.9,12.7,59.8,96,4.0,2110,0.9,2.9,554,Gaming,3,2664,Young Low Spender,Retention / low spend segment
15,Male,Pune,OnePlus,iOS,8.3,32.3,177.4,30,6.0,947,3.3,1.3,480,Gaming,3,1427,Young Low Spender,Retention / low spend segment
15,Male,Ahmedabad,Realme,Android,10.0,5.9,261.5,69,2.4,4031,2.4,0.2,976,Entertainment,3,5007,Young Low Spender,Retention / low spend segment
16,Female,Ahmedabad,Nokia,iOS,5.7,20.6,222.7,194,2.4,1315,1.6,1.4,1124,Work,3,2439,Young Low Spender,Retention / low spend segment
18,Male,Lucknow,Google Pixel,iOS,4.5,2.5,258.6,181,1.8,6789,4.5,1.4,490,Entertainment,3,7279,Young Low Spender,Retention / low spend segment
26,Male,Chennai,Xiaomi,Android,8.9,35.9,53.3,134,2.1,4820,4.5,3.9,477,Gaming,3,5297,Young Low Spender,Retention / low spend segment
22,Other,Lucknow,Xiaomi,Android,6.7,11.4,23.1,195,5.5,2139,1.0,1.5,1421,Education,3,3560,Young Low Spender,Retention / low spend segment
22,Female,Pune,Google Pixel,Android,8.7,44.8,75.2,105,3.0,2807,1.5,2.1,1649,Education,3,4456,Young Low Spender,Retention / low spend segment
24,Other,Jaipur,Apple,Android,9.3,5.0,139.4,92,4.0,2909,5.7,3.0,1179,Work,3,4088,Young Low Spender,Retention / low spend segment
26,Other,Pune,Oppo,Android,4.3,40.0,67.7,96,0.8,714,5.6,1.8,801,Work,3,1515,Young Low Spender,Retention / low spend segment
25,Other,Kolkata,Nokia,iOS,3.1,17.7,46.1,63,1.9,5443,3.8,2.3,630,Education,3,6073,Young Low Spender,Retention / low spend segment
24,Other,Kolkata,Oppo,iOS,8.9,10.3,164.3,75,0.6,4286,1.1,1.3,820,Education,3,5106,Young Low Spender,Retention / low spend segment
31,Male,Hyderabad,Google Pixel,Android,8.9,28.5,176.6,137,5.8,817,7.9,1.4,1989,Entertainment,3,2806,Young Low Spender,Retention / low spend segment
23,Male,Delhi,Xiaomi,iOS,5.6,23.9,189.6,119,5.2,3496,3.2,2.8,1115,Entertainment,3,4611,Young Low Spender,Retention / low spend segment
23,Female,Chennai,Samsung,Android,6.3,5.8,181.1,151,3.1,5348,6.4,1.5,932,Entertainment,3,6280,Young Low Spender,Retention / low spend segment
22,Male,Ahmedabad,Realme,Android,10.5,28.4,222.4,138,1.8,5029,4.7,1.3,711,Entertainment,3,5740,Young Low Spender,Retention / low spend segment
28,Female,Ahmedabad,Nokia,Android,4.8,18.5,281.9,81,2.8,2683,7.5,4.7,142,Social Media,3,2825,Young Low Spender,Retention / low spend segment
28,Female,Delhi,Google Pixel,iOS,1.8,9.0,45.4,102,2.1,3921,5.8,4.3,514,Entertainment,3,4435,Young Low Spender,Retention / low spend segment
26,Other,Lucknow,Xiaomi,iOS,6.8,48.8,163.3,112,3.2,4543,4.5,2.1,513,Work,3,5056,Young Low Spender,Retention / low spend segment
19,Other,Mumbai,Realme,iOS,3.7,41.9,244.3,42,1.2,3890,5.5,3.7,662,Work,3,4552,Young Low Spender,Retention / low spend segment
30,Female,Lucknow,Google Pixel,iOS,6.6,27.5,75.4,153,5.6,565,7.9,4.7,977,Gaming,3,1542,Young Low Spender,Retention / low spend segment
27,Male,Mumbai,Xiaomi,iOS,3.3,30.2,227.4,43,1.9,3405,3.1,4.1,1568,Education,3,4973,Young Low Spender,Retention / low spend segment
20,Other,Chennai,Oppo,Android,11.8,37.1,193.7,148,5.7,652,4.8,3.0,1993,Education,3,2645,Young Low Spender,Retention / low spend segment
18,Male,Kolkata,Motorola,Android,3.5,32.0,141.3,188,1.0,1212,3.5,0.2,1525,Work,3,2737,Young Low Spender,Retention / low spend segment
24,Female,Chennai,Apple,Android,6.8,44.4,207.0,163,5.2,2797,1.7,4.6,1746,Work,3,4543,Young Low Spender,Retention / low spend segment
24,Male,Chennai,Samsung,Android,10.0,26.0,214.8,148,2.2,3773,6.2,4.5,1216,Entertainment,3,4989,Young Low Spender,Retention / low spend segment
15,Other,Bangalore,Motorola,Android,2.2,1.1,210.0,110,3.3,4180,1.8,0.9,1899,Entertainment,3,6079,Young Low Spender,Retention / low spend segment
15,Female,Jaipur,Google Pixel,iOS,8.9,35.6,281.1,38,5.4,1065,1.2,0.9,1255,Education,3,2320,Young Low Spender,Retention / low spend segment
20,Female,Mumbai,Oppo,iOS,6.4,39.0,139.4,105,2.1,1715,7.7,3.6,829,Entertainment,3,2544,Young Low Spender,Retention / low spend segment
23,Other,Mumbai,OnePlus,iOS,7.1,29.2,73.5,135,2.1,1028,6.8,4.9,930,Gaming,3,1958,Young Low Spender,Retention / low spend segment
25,Female,Pune,Oppo,Android,4.7,4.4,205.8,40,3.1,1880,5.7,2.0,1551,Education,3,3431,Young Low Spender,Retention / low spend segment
21,Female,Mumbai,Nokia,iOS,3.5,26.9,47.5,27,3.7,1047,7.0,3.6,1113,Gaming,3,2160,Young Low Spender,Retention / low spend segment
18,Male,Mumbai,Xiaomi,Android,4.0,33.0,239.1,148,4.1,5397,6.0,1.2,1104,Gaming,3,6501,Young Low Spender,Retention / low spend segment
18,Male,Ahmedabad,Samsung,iOS,5.3,34.1,83.8,13,3.9,2214,1.6,3.1,1545,Education,3,3759,Young Low Spender,Retention / low spend segment
34,Male,Ahmedabad,Xiaomi,iOS,8.5,17.1,235.1,108,2.9,2343,5.4,2.8,637,Entertainment,3,2980,Young Low Spender,Retention / low spend segment
32,Female,Hyderabad,Samsung,Android,2.6,3.0,294.5,176,6.0,340,7.3,4.4,1477,Work,3,1817,Young Low Spender,Retention / low spend segment
26,Other,Lucknow,Google Pixel,iOS,11.9,7.6,95.2,106,2.8,5308,3.9,0.6,998,Work,3,6306,Young Low Spender,Retention / low spend segment
19,Female,Bangalore,OnePlus,iOS,4.3,8.9,190.1,35,2.7,7409,1.3,4.2,1904,Social Media,3,9313,Young Low Spender,Retention / low spend segment
32,Female,Bangalore,Samsung,iOS,10.0,24.5,214.4,85,5.1,2110,3.8,3.8,1170,Gaming,3,3280,Young Low Spender,Retention / low spend segment
30,Female,Delhi,OnePlus,iOS,11.0,22.9,138.1,75,2.5,5626,1.4,3.4,1356,Entertainment,3,6982,Young Low Spender,Retention / low spend segment
23,Female,Jaipur,Samsung,Android,3.6,22.3,124.0,47,5.9,1428,1.7,4.5,678,Education,3,2106,Young Low Spender,Retention / low spend segment
25,Female,Chennai,Google Pixel,Android,9.2,40.1,177.2,174,5.1,1553,6.8,4.8,556,Education,3,2109,Young Low Spender,Retention / low spend segment
29,Female,Ahmedabad,Xiaomi,iOS,6.2,14.4,269.0,79,1.4,2050,2.0,1.5,442,Social Media,3,2492,Young Low Spender,Retention / low spend segment
17,Female,Kolkata,Nokia,iOS,2.9,6.7,281.8,195,2.1,369,4.1,2.2,499,Education,3,868,Young Low Spender,Retention / low spend segment
37,Female,Kolkata,OnePlus,iOS,7.6,20.2,229.5,48,2.9,164,4.9,4.4,1124,Social Media,3,1288,Young Low Spender,Retention / low spend segment
35,Other,Lucknow,Oppo,iOS,7.2,16.9,180.0,133,1.9,1310,1.0,4.4,1786,Work,3,3096,Young Low Spender,Retention / low spend segment
28,Female,Delhi,Nokia,iOS,8.5,19.0,265.6,30,1.9,1921,4.5,0.5,577,Social Media,3,2498,Young Low Spender,Retention / low spend segment
27,Other,Delhi,Nokia,iOS,5.2,3.9,101.8,165,3.1,3994,5.7,1.7,1828,Work,3,5822,Young Low Spender,Retention / low spend segment
29,Female,Lucknow,Apple,Android,9.8,33.4,63.6,101,0.7,3484,8.0,3.3,809,Education,3,4293,Young Low Spender,Retention / low spend segment
15,Other,Pune,Realme,iOS,3.7,42.1,62.5,156,4.3,1170,4.8,0.7,843,Work,3,2013,Young Low Spender,Retention / low spend segment
23,Male,Chennai,Samsung,Android,4.8,47.3,44.3,24,1.5,2764,1.5,0.0,523,Education,3,3287,Young Low Spender,Retention / low spend segment
43,Other,Mumbai,Vivo,Android,5.6,40.6,288.7,161,0.6,405,7.7,4.6,342,Work,3,747,Young Low Spender,Retention / low spend segment
22,Male,Mumbai,Apple,Android,1.2,10.2,129.6,185,2.5,6198,3.8,3.1,1061,Social Media,3,7259,Young Low Spender,Retention / low spend segment
34,Other,Lucknow,Apple,Android,10.5,30.0,43.4,99,4.0,3148,3.3,0.1,1852,Education,3,5000,Young Low Spender,Retention / low spend segment
27,Female,Bangalore,Vivo,iOS,7.4,7.6,261.9,43,0.9,2246,3.4,2.3,434,Education,3,2680,Young Low Spender,Retention / low spend segment
17,Other,Chennai,Apple,iOS,4.1,4.8,85.3,196,0.9,2890,5.2,2.2,772,Entertainment,3,3662,Young Low Spender,Retention / low spend segment
18,Male,Jaipur,Vivo,Android,9.0,33.1,94.2,23,2.8,3308,4.2,3.6,1773,Social Media,3,5081,Young Low Spender,Retention / low spend segment
36,Female,Kolkata,Google Pixel,Android,6.2,9.7,45.3,17,0.9,1195,3.8,4.2,740,Social Media,3,1935,Young Low Spender,Retention / low spend segment
17,Other,Lucknow,Motorola,iOS,6.9,47.5,102.0,70,1.6,5839,4.7,2.6,1539,Education,3,7378,Young Low Spender,Retention / low spend segment
29,Other,Lucknow,Realme,iOS,5.1,42.5,14.9,123,3.0,2773,6.0,4.4,986,Gaming,3,3759,Young Low Spender,Retention / low spend segment
35,Male,Delhi,OnePlus,iOS,4.7,25.8,105.0,76,4.1,2529,6.7,3.5,1274,Entertainment,3,3803,Young Low Spender,Retention / low spend segment
22,Female,Delhi,Nokia,Android,8.9,1.9,47.8,29,1.8,4915,4.7,3.0,321,Gaming,3,5236,Young Low Spender,Retention / low spend segment
26,Male,Lucknow,Oppo,Android,3.6,9.9,113.5,32,5.1,2604,5.1,0.2,1305,Gaming,3,3909,Young Low Spender,Retention / low spend segment
19,Other,Bangalore,Oppo,Android,3.5,12.8,130.7,196,2.7,6821,5.5,4.2,843,Work,3,7664,Young Low Spender,Retention / low spend segment
18,Other,Jaipur,Realme,iOS,4.7,3.5,203.9,98,2.9,3342,3.9,0.9,775,Entertainment,3,4117,Young Low Spender,Retention / low spend segment
32,Male,Chennai,Samsung,Android,5.7,9.7,282.7,150,1.8,1168,1.8,5.0,981,Social Media,3,2149,Young Low Spender,Retention / low spend segment
24,Male,Jaipur,OnePlus,Android,5.0,9.2,264.5,100,4.5,2792,6.5,1.7,720,Social Media,3,3512,Young Low Spender,Retention / low spend segment
15,Other,Ahmedabad,Realme,Android,3.4,47.6,102.7,44,3.1,2517,6.2,2.5,515,Social Media,3,3032,Young Low Spender,Retention / low spend segment
15,Female,Hyderabad,Google Pixel,iOS,5.0,38.1,10.4,60,3.8,1936,3.8,0.4,852,Gaming,3,2788,Young Low Spender,Retention / low spend segment
