Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Cluster,Total expenditure,Cluster Name,Actionable Insight
47,Male,Bangalore,OnePlus,Android,9.1,31.5,200.4,30,1.9,9732,3.2,1.9,1466,Gaming,0,11198,Mature High Spender,Upsell premium services
40,Other,Bangalore,Realme,Android,9.5,35.4,294.1,72,2.7,4909,4.6,2.2,1272,Work,0,6181,Mature High Spender,Upsell premium services
23,Male,Delhi,Xiaomi,iOS,11.8,10.1,258.5,32,2.5,9952,5.5,0.3,390,Work,0,10342,Mature High Spender,Upsell premium services
56,Male,Hyderabad,Nokia,iOS,5.3,1.9,30.2,99,1.8,9110,3.2,2.7,899,Education,0,10009,Mature High Spender,Upsell premium services
49,Other,Jaipur,Google Pixel,iOS,5.8,7.9,198.9,37,3.3,8697,2.5,4.6,1843,Gaming,0,10540,Mature High Spender,Upsell premium services
35,Female,Chennai,Apple,Android,2.5,9.1,256.3,124,3.2,8668,6.9,0.6,1035,Entertainment,0,9703,Mature High Spender,Upsell premium services
25,Female,Ahmedabad,Google Pixel,Android,2.6,5.1,198.2,125,2.3,8999,6.2,3.3,1854,Entertainment,0,10853,Mature High Spender,Upsell premium services
45,Other,Kolkata,Apple,iOS,2.3,24.2,240.5,100,1.2,5473,5.9,0.0,231,Gaming,0,5704,Mature High Spender,Upsell premium services
47,Female,Bangalore,Samsung,iOS,5.9,15.2,270.7,39,2.5,9370,1.3,4.9,694,Work,0,10064,Mature High Spender,Upsell premium services
44,Male,Lucknow,Google Pixel,iOS,8.9,17.2,153.4,93,1.1,9639,4.5,1.2,119,Entertainment,0,9758,Mature High Spender,Upsell premium services
38,Other,Delhi,Realme,Android,3.2,27.5,223.2,191,1.9,9154,5.7,2.7,560,Social Media,0,9714,Mature High Spender,Upsell premium services
59,Female,Pune,Nokia,iOS,4.7,39.1,292.5,200,0.8,9606,6.9,3.2,1988,Social Media,0,11594,Mature High Spender,Upsell premium services
55,Other,Lucknow,Realme,Android,8.0,24.5,283.3,122,2.9,7370,2.5,2.9,984,Work,0,8354,Mature High Spender,Upsell premium services
55,Male,Chennai,Realme,iOS,9.6,16.4,183.6,128,2.2,6022,6.8,1.3,1918,Entertainment,0,7940,Mature High Spender,Upsell premium services
16,Male,Mumbai,OnePlus,Android,11.2,2.2,78.9,44,1.2,9157,5.3,4.9,918,Social Media,0,10075,Mature High Spender,Upsell premium services
31,Female,Hyderabad,Samsung,iOS,2.2,42.4,120.9,16,0.6,5779,4.6,1.2,334,Work,0,6113,Mature High Spender,Upsell premium services
28,Male,Ahmedabad,Vivo,iOS,1.7,40.2,244.4,132,0.6,5739,2.0,0.8,1329,Work,0,7068,Mature High Spender,Upsell premium services
34,Other,Ahmedabad,Vivo,Android,9.6,29.2,257.6,36,2.8,5454,2.2,4.8,483,Entertainment,0,5937,Mature High Spender,Upsell premium services
31,Male,Bangalore,Vivo,Android,4.3,23.4,153.2,13,2.7,8047,3.6,1.0,350,Gaming,0,8397,Mature High Spender,Upsell premium services
40,Male,Pune,Apple,Android,2.4,21.5,227.8,58,1.7,5993,3.3,1.1,649,Education,0,6642,Mature High Spender,Upsell premium services
30,Female,Ahmedabad,Nokia,iOS,9.8,25.0,25.2,25,1.3,4995,6.5,0.2,826,Education,0,5821,Mature High Spender,Upsell premium services
47,Male,Chennai,Xiaomi,Android,8.0,32.4,221.0,78,2.9,9763,6.8,0.5,1434,Work,0,11197,Mature High Spender,Upsell premium services
44,Female,Mumbai,Apple,Android,10.6,2.8,92.3,14,2.0,9327,7.9,2.8,1490,Social Media,0,10817,Mature High Spender,Upsell premium services
52,Male,Kolkata,Nokia,Android,8.4,37.4,103.8,171,2.5,6647,4.4,4.4,925,Entertainment,0,7572,Mature High Spender,Upsell premium services
54,Male,Hyderabad,Samsung,iOS,5.7,41.4,277.5,84,3.1,6368,3.1,1.4,1622,Work,0,7990,Mature High Spender,Upsell premium services
20,Female,Chennai,Motorola,iOS,2.0,29.7,236.9,59,0.7,7241,7.8,2.0,1728,Education,0,8969,Mature High Spender,Upsell premium services
52,Female,Lucknow,Motorola,Android,7.8,9.6,81.7,59,2.8,9312,6.9,2.3,690,Gaming,0,10002,Mature High Spender,Upsell premium services
24,Other,Hyderabad,Google Pixel,Android,10.0,47.3,93.5,173,1.2,7373,3.5,0.6,1417,Education,0,8790,Mature High Spender,Upsell premium services
49,Other,Jaipur,Realme,iOS,5.8,39.3,60.5,190,1.3,9979,3.4,2.6,1952,Entertainment,0,11931,Mature High Spender,Upsell premium services
58,Female,Chennai,Xiaomi,Android,11.1,2.8,265.7,199,1.4,6486,3.5,3.0,1766,Gaming,0,8252,Mature High Spender,Upsell premium services
60,Other,Kolkata,Nokia,iOS,2.5,11.0,40.5,100,1.0,6140,7.2,3.5,1424,Education,0,7564,Mature High Spender,Upsell premium services
29,Other,Bangalore,Xiaomi,Android,5.2,40.1,109.9,143,0.9,4844,6.7,2.9,1637,Entertainment,0,6481,Mature High Spender,Upsell premium services
35,Other,Jaipur,Vivo,iOS,2.4,29.3,266.5,50,1.1,8546,6.5,2.1,421,Social Media,0,8967,Mature High Spender,Upsell premium services
37,Male,Ahmedabad,Google Pixel,iOS,2.3,11.6,89.5,156,1.5,4872,5.9,2.2,1778,Education,0,6650,Mature High Spender,Upsell premium services
50,Other,Pune,OnePlus,Android,11.3,7.5,108.9,62,0.9,6170,3.9,3.7,483,Work,0,6653,Mature High Spender,Upsell premium services
31,Female,Jaipur,Google Pixel,Android,6.9,43.9,236.0,45,1.8,9752,3.5,0.0,1993,Work,0,11745,Mature High Spender,Upsell premium services
37,Female,Pune,Oppo,Android,5.8,10.9,203.0,144,1.0,9921,3.3,3.0,1575,Education,0,11496,Mature High Spender,Upsell premium services
25,Other,Kolkata,Realme,iOS,11.6,15.0,45.4,139,2.5,7646,1.1,4.1,389,Work,0,8035,Mature High Spender,Upsell premium services
34,Male,Lucknow,Oppo,Android,8.5,45.8,255.8,23,2.6,7691,4.6,3.8,881,Entertainment,0,8572,Mature High Spender,Upsell premium services
40,Male,Pune,Realme,Android,4.9,2.6,137.0,91,2.7,9345,4.5,0.8,611,Gaming,0,9956,Mature High Spender,Upsell premium services
43,Other,Chennai,Google Pixel,Android,11.9,6.9,38.9,181,1.4,4191,1.4,2.0,324,Social Media,0,4515,Mature High Spender,Upsell premium services
42,Female,Chennai,OnePlus,iOS,6.1,26.3,84.1,10,2.0,5380,2.6,0.8,290,Social Media,0,5670,Mature High Spender,Upsell premium services
44,Female,Hyderabad,Motorola,iOS,1.3,39.3,118.2,16,1.4,8250,3.6,2.5,1410,Social Media,0,9660,Mature High Spender,Upsell premium services
27,Male,Hyderabad,Apple,iOS,5.2,31.1,29.6,63,2.3,9158,3.8,3.8,1886,Social Media,0,11044,Mature High Spender,Upsell premium services
51,Female,Mumbai,Samsung,Android,5.8,49.9,130.6,70,0.9,5744,1.9,0.5,1747,Education,0,7491,Mature High Spender,Upsell premium services
59,Other,Chennai,OnePlus,Android,6.9,37.0,254.7,26,3.7,8642,5.0,3.9,1806,Education,0,10448,Mature High Spender,Upsell premium services
54,Male,Hyderabad,Motorola,iOS,2.6,36.3,38.0,21,1.0,5065,7.3,3.9,1101,Gaming,0,6166,Mature High Spender,Upsell premium services
35,Male,Chennai,Xiaomi,Android,11.2,9.6,131.3,95,1.3,6351,2.3,1.4,580,Education,0,6931,Mature High Spender,Upsell premium services
33,Female,Bangalore,Nokia,Android,7.4,20.0,91.2,199,2.7,7538,0.6,3.5,1303,Education,0,8841,Mature High Spender,Upsell premium services
51,Female,Delhi,Google Pixel,iOS,10.6,6.6,295.7,173,1.6,6519,4.8,3.4,1705,Gaming,0,8224,Mature High Spender,Upsell premium services
16,Male,Pune,Vivo,Android,6.4,14.5,264.4,40,2.2,9632,3.3,2.8,628,Gaming,0,10260,Mature High Spender,Upsell premium services
28,Other,Bangalore,Vivo,Android,1.4,25.6,202.4,74,1.7,8469,2.5,0.3,1701,Work,0,10170,Mature High Spender,Upsell premium services
27,Other,Delhi,Vivo,Android,11.4,44.0,293.7,21,1.0,7858,6.8,1.1,1049,Work,0,8907,Mature High Spender,Upsell premium services
59,Other,Delhi,Vivo,iOS,2.7,30.3,114.9,116,1.1,9507,1.9,2.1,990,Gaming,0,10497,Mature High Spender,Upsell premium services
19,Male,Hyderabad,Oppo,Android,8.4,34.2,116.5,135,1.1,9884,2.7,3.8,410,Social Media,0,10294,Mature High Spender,Upsell premium services
56,Male,Kolkata,Google Pixel,Android,3.5,16.2,163.1,36,0.8,6184,2.2,0.5,1149,Entertainment,0,7333,Mature High Spender,Upsell premium services
37,Female,Kolkata,Google Pixel,Android,12.0,10.7,191.4,18,1.2,8230,0.9,2.4,241,Work,0,8471,Mature High Spender,Upsell premium services
60,Other,Mumbai,Nokia,iOS,1.9,36.2,48.8,105,1.2,6527,4.0,3.6,1330,Education,0,7857,Mature High Spender,Upsell premium services
29,Other,Pune,Oppo,iOS,7.2,19.8,122.6,27,0.6,5217,1.1,4.8,1119,Work,0,6336,Mature High Spender,Upsell premium services
53,Other,Bangalore,Xiaomi,iOS,9.4,22.5,148.0,178,1.9,9105,4.9,1.7,1738,Education,0,10843,Mature High Spender,Upsell premium services
28,Male,Kolkata,Nokia,iOS,3.8,31.9,61.2,106,1.1,6439,7.9,5.0,807,Work,0,7246,Mature High Spender,Upsell premium services
31,Male,Jaipur,Motorola,Android,10.0,14.9,208.9,46,1.5,9598,3.1,2.6,453,Entertainment,0,10051,Mature High Spender,Upsell premium services
55,Female,Hyderabad,Apple,Android,3.2,43.8,252.2,162,2.7,6755,1.8,3.4,1253,Work,0,8008,Mature High Spender,Upsell premium services
39,Other,Jaipur,Samsung,iOS,8.5,2.0,203.2,127,1.3,3190,6.1,3.6,260,Gaming,0,3450,Mature High Spender,Upsell premium services
38,Other,Kolkata,Nokia,Android,9.4,28.9,115.5,23,2.5,8569,2.7,0.4,192,Entertainment,0,8761,Mature High Spender,Upsell premium services
27,Female,Bangalore,Realme,Android,1.0,1.2,186.7,196,2.8,8912,7.2,4.6,755,Education,0,9667,Mature High Spender,Upsell premium services
18,Other,Pune,Google Pixel,iOS,4.5,37.1,147.1,105,2.3,8605,6.1,0.1,817,Entertainment,0,9422,Mature High Spender,Upsell premium services
55,Other,Lucknow,OnePlus,iOS,3.1,18.0,265.7,126,1.3,8687,5.1,1.3,1039,Gaming,0,9726,Mature High Spender,Upsell premium services
57,Female,Bangalore,Nokia,Android,10.1,7.5,265.9,155,3.2,8374,1.4,2.1,1702,Social Media,0,10076,Mature High Spender,Upsell premium services
57,Other,Ahmedabad,Oppo,iOS,4.9,23.7,94.0,134,1.7,7802,7.3,1.7,1155,Gaming,0,8957,Mature High Spender,Upsell premium services
55,Other,Lucknow,Google Pixel,iOS,5.7,2.8,243.6,33,0.7,6292,4.1,3.6,1804,Social Media,0,8096,Mature High Spender,Upsell premium services
41,Male,Delhi,Samsung,iOS,10.1,43.3,108.7,157,1.0,3198,4.4,3.5,1345,Gaming,0,4543,Mature High Spender,Upsell premium services
42,Male,Hyderabad,Apple,Android,11.9,11.7,122.8,135,2.1,8932,6.7,4.7,111,Gaming,0,9043,Mature High Spender,Upsell premium services
54,Other,Pune,Google Pixel,iOS,9.3,19.7,147.6,79,2.7,6080,3.4,0.6,1551,Education,0,7631,Mature High Spender,Upsell premium services
45,Female,Mumbai,Oppo,Android,4.7,10.7,221.2,133,2.3,5885,4.0,4.5,1228,Social Media,0,7113,Mature High Spender,Upsell premium services
59,Other,Chennai,Nokia,iOS,4.9,30.6,133.0,103,3.0,7067,4.6,2.6,1668,Work,0,8735,Mature High Spender,Upsell premium services
48,Female,Jaipur,Google Pixel,Android,2.3,13.5,229.9,132,1.7,4112,5.3,4.4,860,Social Media,0,4972,Mature High Spender,Upsell premium services
45,Male,Lucknow,Samsung,iOS,6.5,38.0,53.5,186,2.4,7791,6.2,3.6,743,Work,0,8534,Mature High Spender,Upsell premium services
26,Male,Pune,Motorola,Android,5.5,16.1,65.2,91,1.8,8131,6.8,2.5,1361,Social Media,0,9492,Mature High Spender,Upsell premium services
44,Female,Jaipur,OnePlus,iOS,7.3,6.3,228.1,191,2.8,6216,5.0,2.8,1651,Entertainment,0,7867,Mature High Spender,Upsell premium services
22,Female,Hyderabad,Nokia,Android,3.9,10.0,102.9,10,1.3,5981,6.5,0.2,944,Entertainment,0,6925,Mature High Spender,Upsell premium services
37,Female,Chennai,Google Pixel,iOS,3.4,20.2,114.5,119,0.5,7806,4.2,0.3,1288,Social Media,0,9094,Mature High Spender,Upsell premium services
24,Other,Lucknow,OnePlus,iOS,10.6,40.1,259.0,92,0.6,5821,0.6,0.5,678,Work,0,6499,Mature High Spender,Upsell premium services
17,Female,Hyderabad,OnePlus,iOS,4.2,19.3,246.4,128,2.5,8996,1.3,0.7,487,Work,0,9483,Mature High Spender,Upsell premium services
57,Male,Bangalore,Vivo,Android,5.6,49.5,52.7,57,0.9,4547,6.9,0.8,1612,Entertainment,0,6159,Mature High Spender,Upsell premium services
26,Female,Ahmedabad,OnePlus,iOS,3.7,47.2,261.1,180,1.5,7706,6.3,0.5,998,Work,0,8704,Mature High Spender,Upsell premium services
60,Female,Mumbai,OnePlus,iOS,2.5,31.5,17.1,109,2.6,7772,6.4,4.7,637,Entertainment,0,8409,Mature High Spender,Upsell premium services
31,Male,Delhi,Xiaomi,iOS,8.5,31.0,242.9,110,1.4,4970,4.3,2.5,1718,Work,0,6688,Mature High Spender,Upsell premium services
34,Female,Jaipur,Nokia,iOS,8.2,4.7,120.6,144,1.8,6245,3.9,0.7,766,Social Media,0,7011,Mature High Spender,Upsell premium services
32,Other,Ahmedabad,Motorola,Android,11.0,43.9,125.6,15,2.2,5989,6.2,3.4,703,Education,0,6692,Mature High Spender,Upsell premium services
21,Other,Ahmedabad,Samsung,Android,6.5,5.8,218.6,22,1.1,8930,2.3,4.6,481,Social Media,0,9411,Mature High Spender,Upsell premium services
47,Female,Delhi,OnePlus,Android,11.9,29.7,129.5,165,0.8,5849,5.8,3.9,937,Social Media,0,6786,Mature High Spender,Upsell premium services
27,Other,Bangalore,Google Pixel,Android,1.4,37.1,89.6,185,1.8,9611,7.5,3.3,1523,Social Media,0,11134,Mature High Spender,Upsell premium services
39,Male,Kolkata,Apple,iOS,10.3,11.9,15.2,163,1.0,4683,4.7,0.3,462,Social Media,0,5145,Mature High Spender,Upsell premium services
48,Other,Kolkata,Xiaomi,iOS,2.8,6.6,174.2,149,2.7,6208,5.6,3.1,1901,Social Media,0,8109,Mature High Spender,Upsell premium services
46,Female,Hyderabad,Motorola,Android,10.7,22.0,31.0,38,1.6,5194,1.5,1.6,197,Education,0,5391,Mature High Spender,Upsell premium services
54,Other,Kolkata,OnePlus,Android,11.2,49.3,126.7,28,0.9,6293,2.7,1.4,1573,Work,0,7866,Mature High Spender,Upsell premium services
59,Other,Mumbai,Realme,iOS,9.0,40.4,42.4,111,1.7,6083,6.2,4.3,1387,Work,0,7470,Mature High Spender,Upsell premium services
38,Female,Delhi,Motorola,Android,5.4,2.4,194.7,182,2.2,7276,3.8,3.8,1115,Social Media,0,8391,Mature High Spender,Upsell premium services
32,Female,Ahmedabad,Nokia,iOS,5.5,33.1,265.3,62,2.6,9691,3.3,2.6,645,Work,0,10336,Mature High Spender,Upsell premium services
60,Female,Hyderabad,Xiaomi,iOS,4.0,17.7,173.0,116,2.0,5678,4.0,0.7,1999,Gaming,0,7677,Mature High Spender,Upsell premium services
37,Female,Chennai,Xiaomi,Android,4.9,49.1,24.4,169,2.0,7138,1.3,4.3,1577,Gaming,0,8715,Mature High Spender,Upsell premium services
60,Male,Hyderabad,Vivo,Android,1.6,15.8,273.2,17,1.3,9403,7.8,1.0,1678,Gaming,0,11081,Mature High Spender,Upsell premium services
45,Other,Mumbai,Apple,Android,4.0,29.2,146.1,168,0.6,4261,5.8,3.8,1581,Gaming,0,5842,Mature High Spender,Upsell premium services
18,Female,Mumbai,Samsung,iOS,2.9,27.0,271.9,70,1.5,9575,6.9,3.3,1570,Work,0,11145,Mature High Spender,Upsell premium services
36,Other,Mumbai,OnePlus,iOS,4.5,34.6,169.5,81,2.7,7144,6.4,4.8,1522,Entertainment,0,8666,Mature High Spender,Upsell premium services
54,Male,Bangalore,Google Pixel,Android,1.6,33.1,168.9,43,1.2,7148,6.0,3.0,1804,Work,0,8952,Mature High Spender,Upsell premium services
43,Male,Ahmedabad,Apple,Android,8.4,35.4,39.6,184,1.7,3854,7.3,0.7,583,Entertainment,0,4437,Mature High Spender,Upsell premium services
30,Male,Jaipur,Vivo,Android,1.2,5.9,166.0,41,2.6,9134,1.9,2.6,1343,Gaming,0,10477,Mature High Spender,Upsell premium services
40,Male,Pune,Samsung,Android,8.2,23.9,171.8,74,2.2,4306,2.8,0.3,1129,Education,0,5435,Mature High Spender,Upsell premium services
30,Other,Mumbai,Realme,Android,10.1,8.3,164.4,199,2.9,7338,4.4,1.5,1604,Education,0,8942,Mature High Spender,Upsell premium services
46,Other,Ahmedabad,Realme,Android,7.7,46.3,186.6,116,0.6,2573,6.0,2.7,115,Gaming,0,2688,Mature High Spender,Upsell premium services
52,Female,Pune,Realme,Android,11.6,36.1,58.8,40,0.5,8191,6.1,4.1,1301,Education,0,9492,Mature High Spender,Upsell premium services
58,Male,Hyderabad,OnePlus,Android,7.3,20.7,156.7,65,1.1,5931,3.2,3.9,653,Entertainment,0,6584,Mature High Spender,Upsell premium services
20,Female,Bangalore,OnePlus,iOS,11.2,21.4,25.3,164,0.6,9380,3.9,4.6,1355,Gaming,0,10735,Mature High Spender,Upsell premium services
54,Male,Ahmedabad,Samsung,Android,5.8,20.4,46.5,141,1.5,8041,4.6,0.9,1893,Education,0,9934,Mature High Spender,Upsell premium services
48,Other,Pune,Xiaomi,iOS,1.6,33.2,11.8,102,0.6,5319,3.0,0.6,1315,Social Media,0,6634,Mature High Spender,Upsell premium services
34,Male,Delhi,Apple,iOS,5.9,7.5,285.0,155,0.9,8971,0.7,4.6,694,Entertainment,0,9665,Mature High Spender,Upsell premium services
40,Other,Jaipur,Motorola,Android,8.2,42.8,80.4,132,1.4,6631,6.0,0.1,1330,Gaming,0,7961,Mature High Spender,Upsell premium services
52,Male,Delhi,Xiaomi,iOS,6.3,29.1,118.3,188,0.9,7437,2.9,2.7,400,Entertainment,0,7837,Mature High Spender,Upsell premium services
49,Female,Mumbai,Motorola,iOS,3.7,41.5,168.1,158,2.2,5799,1.3,0.8,1399,Gaming,0,7198,Mature High Spender,Upsell premium services
48,Male,Jaipur,Apple,Android,2.9,42.6,110.0,50,0.7,8207,0.6,0.3,1059,Work,0,9266,Mature High Spender,Upsell premium services
20,Other,Chennai,Realme,Android,4.6,39.8,87.3,61,0.7,9911,2.4,2.4,142,Entertainment,0,10053,Mature High Spender,Upsell premium services
59,Female,Mumbai,Xiaomi,Android,6.0,30.8,248.1,37,1.6,5240,2.2,1.0,140,Work,0,5380,Mature High Spender,Upsell premium services
34,Male,Mumbai,Vivo,iOS,2.9,46.1,191.3,93,1.1,7251,3.9,1.3,304,Entertainment,0,7555,Mature High Spender,Upsell premium services
34,Male,Mumbai,Samsung,Android,11.3,9.3,127.5,107,1.1,7271,1.5,4.0,1136,Entertainment,0,8407,Mature High Spender,Upsell premium services
27,Male,Hyderabad,Nokia,iOS,4.7,35.7,6.0,35,1.1,8016,7.1,3.7,655,Entertainment,0,8671,Mature High Spender,Upsell premium services
18,Male,Delhi,OnePlus,Android,11.0,34.1,207.9,95,1.0,7544,4.6,4.5,545,Work,0,8089,Mature High Spender,Upsell premium services
46,Female,Ahmedabad,Motorola,iOS,4.3,2.7,63.8,169,3.1,6655,1.2,4.2,365,Education,0,7020,Mature High Spender,Upsell premium services
43,Female,Delhi,Google Pixel,iOS,2.3,42.1,88.5,54,2.2,9289,3.9,1.2,783,Entertainment,0,10072,Mature High Spender,Upsell premium services
48,Other,Bangalore,Motorola,iOS,4.3,49.6,220.9,163,2.9,7494,7.7,1.6,819,Work,0,8313,Mature High Spender,Upsell premium services
30,Other,Pune,Apple,Android,8.3,29.1,195.8,57,1.8,9063,6.9,0.9,1640,Entertainment,0,10703,Mature High Spender,Upsell premium services
57,Other,Jaipur,OnePlus,Android,11.5,49.0,69.2,181,0.7,5508,3.5,1.2,346,Social Media,0,5854,Mature High Spender,Upsell premium services
46,Male,Ahmedabad,Apple,iOS,11.8,19.1,158.0,18,2.2,5887,4.6,1.4,804,Entertainment,0,6691,Mature High Spender,Upsell premium services
19,Male,Hyderabad,Xiaomi,iOS,6.8,19.4,275.9,187,1.4,9477,6.2,2.5,736,Gaming,0,10213,Mature High Spender,Upsell premium services
36,Other,Ahmedabad,Samsung,iOS,8.8,18.7,170.4,182,2.7,7821,7.9,0.7,182,Entertainment,0,8003,Mature High Spender,Upsell premium services
45,Other,Ahmedabad,OnePlus,iOS,6.0,15.8,73.1,135,3.1,6132,3.3,0.0,356,Education,0,6488,Mature High Spender,Upsell premium services
18,Other,Hyderabad,Realme,iOS,7.5,27.9,288.5,51,0.7,7726,1.9,2.3,488,Social Media,0,8214,Mature High Spender,Upsell premium services
20,Male,Bangalore,Realme,iOS,8.2,22.7,104.1,136,1.8,9427,0.7,2.8,778,Entertainment,0,10205,Mature High Spender,Upsell premium services
32,Female,Kolkata,Samsung,Android,5.7,20.4,31.6,103,1.3,9761,7.4,4.2,1581,Gaming,0,11342,Mature High Spender,Upsell premium services
28,Other,Kolkata,Oppo,iOS,7.0,33.0,169.7,86,2.0,8824,6.0,3.8,523,Social Media,0,9347,Mature High Spender,Upsell premium services
31,Male,Lucknow,Xiaomi,Android,10.2,7.2,107.9,16,2.4,5773,4.0,3.6,597,Work,0,6370,Mature High Spender,Upsell premium services
50,Female,Lucknow,Nokia,iOS,3.8,8.9,181.2,10,1.3,6757,5.2,1.2,495,Social Media,0,7252,Mature High Spender,Upsell premium services
59,Male,Pune,Google Pixel,iOS,4.2,24.2,41.4,42,1.1,4481,5.6,1.7,1940,Gaming,0,6421,Mature High Spender,Upsell premium services
40,Female,Pune,Samsung,iOS,3.8,34.4,209.7,21,2.8,9428,6.9,3.6,670,Gaming,0,10098,Mature High Spender,Upsell premium services
47,Male,Chennai,OnePlus,iOS,8.9,45.2,40.3,127,1.9,5250,3.8,3.1,997,Social Media,0,6247,Mature High Spender,Upsell premium services
40,Other,Chennai,Google Pixel,iOS,3.9,7.3,50.4,188,3.1,7970,5.4,2.3,1466,Entertainment,0,9436,Mature High Spender,Upsell premium services
51,Female,Jaipur,Vivo,Android,7.9,19.9,87.5,24,1.4,6839,3.3,1.7,1918,Work,0,8757,Mature High Spender,Upsell premium services
24,Other,Delhi,Google Pixel,iOS,11.3,7.6,79.3,122,0.8,7467,7.8,1.2,381,Gaming,0,7848,Mature High Spender,Upsell premium services
30,Male,Bangalore,Nokia,iOS,8.8,8.0,126.6,147,1.1,9700,0.9,0.8,435,Education,0,10135,Mature High Spender,Upsell premium services
55,Other,Pune,Motorola,iOS,11.0,8.7,8.7,123,0.8,5410,1.4,3.3,757,Entertainment,0,6167,Mature High Spender,Upsell premium services
41,Other,Mumbai,OnePlus,Android,9.0,42.0,77.5,76,1.0,9029,1.5,4.1,1956,Social Media,0,10985,Mature High Spender,Upsell premium services
40,Male,Mumbai,Xiaomi,Android,8.3,19.8,93.9,37,2.0,4430,5.1,0.8,507,Gaming,0,4937,Mature High Spender,Upsell premium services
42,Female,Bangalore,Samsung,iOS,3.6,17.9,227.2,61,2.1,8584,2.9,1.4,457,Work,0,9041,Mature High Spender,Upsell premium services
52,Female,Pune,Vivo,iOS,2.9,23.0,155.2,78,2.2,6327,7.7,1.4,1479,Social Media,0,7806,Mature High Spender,Upsell premium services
46,Other,Chennai,Vivo,Android,4.3,13.6,74.8,96,1.5,3939,5.0,5.0,1972,Entertainment,0,5911,Mature High Spender,Upsell premium services
32,Male,Pune,Oppo,Android,9.2,20.7,74.7,88,1.8,6680,0.8,3.1,1290,Education,0,7970,Mature High Spender,Upsell premium services
45,Other,Pune,Nokia,iOS,10.2,49.8,41.6,50,2.2,8931,2.0,2.1,708,Entertainment,0,9639,Mature High Spender,Upsell premium services
36,Male,Jaipur,Motorola,Android,11.9,49.2,26.6,128,2.5,9191,2.6,2.4,227,Gaming,0,9418,Mature High Spender,Upsell premium services
49,Female,Lucknow,Oppo,Android,11.1,11.7,48.2,136,1.9,9407,4.4,3.5,452,Education,0,9859,Mature High Spender,Upsell premium services
45,Male,Lucknow,Nokia,Android,11.1,22.3,280.4,42,0.8,9321,3.0,1.7,727,Entertainment,0,10048,Mature High Spender,Upsell premium services
30,Other,Lucknow,Vivo,iOS,10.0,2.8,120.1,174,1.0,5159,3.7,2.5,1366,Social Media,0,6525,Mature High Spender,Upsell premium services
49,Female,Jaipur,Motorola,Android,11.1,1.6,12.7,51,3.0,9144,4.2,3.2,617,Entertainment,0,9761,Mature High Spender,Upsell premium services
41,Other,Mumbai,Motorola,Android,11.8,10.3,103.1,78,2.5,6337,2.0,2.5,1121,Gaming,0,7458,Mature High Spender,Upsell premium services
31,Male,Hyderabad,Apple,iOS,2.7,19.4,204.8,133,1.4,7601,3.1,3.2,1969,Social Media,0,9570,Mature High Spender,Upsell premium services
46,Other,Mumbai,Google Pixel,iOS,1.6,10.2,195.7,25,3.1,9871,4.1,3.9,260,Education,0,10131,Mature High Spender,Upsell premium services
53,Female,Chennai,Nokia,Android,5.8,12.0,192.6,15,2.4,6139,2.7,3.1,1875,Education,0,8014,Mature High Spender,Upsell premium services
38,Male,Chennai,Samsung,iOS,4.3,32.9,211.5,33,0.9,8901,2.8,3.3,519,Entertainment,0,9420,Mature High Spender,Upsell premium services
37,Male,Jaipur,Vivo,iOS,10.4,36.0,35.8,142,1.0,6256,6.5,4.9,1978,Education,0,8234,Mature High Spender,Upsell premium services
41,Other,Mumbai,Samsung,Android,3.8,20.2,149.6,168,0.7,7720,4.2,1.0,1542,Gaming,0,9262,Mature High Spender,Upsell premium services
53,Female,Bangalore,Google Pixel,iOS,3.6,6.9,143.2,31,3.3,7134,5.1,3.1,182,Social Media,0,7316,Mature High Spender,Upsell premium services
38,Other,Ahmedabad,Vivo,Android,2.1,5.0,257.4,84,3.0,7473,2.8,0.3,736,Work,0,8209,Mature High Spender,Upsell premium services
36,Other,Bangalore,Vivo,Android,3.0,13.9,298.5,126,1.8,9040,0.7,1.9,1050,Social Media,0,10090,Mature High Spender,Upsell premium services
46,Other,Delhi,Oppo,iOS,1.7,13.9,216.9,111,3.3,6495,5.5,1.8,623,Social Media,0,7118,Mature High Spender,Upsell premium services
53,Female,Kolkata,Xiaomi,iOS,10.0,2.5,141.9,51,1.0,8165,3.5,4.2,1263,Education,0,9428,Mature High Spender,Upsell premium services
41,Male,Ahmedabad,Vivo,Android,7.2,44.0,169.7,99,3.2,7766,1.7,4.8,1376,Social Media,0,9142,Mature High Spender,Upsell premium services
41,Male,Hyderabad,OnePlus,Android,4.8,44.2,88.3,95,1.5,5528,3.5,1.6,1046,Gaming,0,6574,Mature High Spender,Upsell premium services
42,Female,Kolkata,OnePlus,iOS,8.0,29.5,231.9,116,1.2,3179,5.9,2.5,1595,Work,0,4774,Mature High Spender,Upsell premium services
56,Male,Lucknow,Apple,iOS,4.6,23.1,83.5,18,2.0,9352,5.5,0.4,1170,Entertainment,0,10522,Mature High Spender,Upsell premium services
51,Female,Ahmedabad,Vivo,iOS,5.3,10.5,161.0,107,2.8,5918,5.2,0.6,1628,Entertainment,0,7546,Mature High Spender,Upsell premium services
